statistic,family,run,comparison,dataset_mode,model_name,negative_sampling,deletion_rate,target_coverage,block_length,seed,observed,weighting
undercoverage_reduction,rolling_vs_static_baseline,icews05_15_tcomplex_filtered,rolling_margin-minus-kgcp_minmax_static,icews05_15,continuous_tcomplex,filtered,0.3,0.9,3,71,0.03932936135,timestamp_macro
undercoverage_reduction,rolling_vs_static_baseline,icews05_15_tcomplex_filtered,rolling_margin-minus-kgcp_minmax_static,icews05_15,continuous_tcomplex,filtered,0.3,0.9,7,17,0.03917127488,timestamp_macro
undercoverage_reduction,rolling_vs_static_baseline,icews05_15_tcomplex_filtered,rolling_margin-minus-kgcp_minmax_static,icews05_15,continuous_tcomplex,filtered,0.3,0.9,7,29,0.04064221329,timestamp_macro
undercoverage_reduction,rolling_vs_static_baseline,icews05_15_tcomplex_filtered,rolling_margin-minus-kgcp_minmax_static,icews05_15,continuous_tcomplex,filtered,0.3,0.9,7,43,0.03460843122,timestamp_macro
undercoverage_reduction,rolling_vs_static_baseline,icews05_15_tcomplex_filtered,rolling_margin-minus-kgcp_minmax_static,icews05_15,continuous_tcomplex,filtered,0.3,0.9,7,59,0.03636699672,timestamp_macro
undercoverage_reduction,rolling_vs_static_baseline,icews05_15_tcomplex_filtered,rolling_margin-minus-kgcp_minmax_static,icews05_15,continuous_tcomplex,filtered,0.3,0.9,7,71,0.03932936135,timestamp_macro
undercoverage_reduction,rolling_vs_static_baseline,icews05_15_tcomplex_filtered,rolling_margin-minus-kgcp_minmax_static,icews05_15,continuous_tcomplex,filtered,0.3,0.9,14,17,0.03917127488,timestamp_macro
undercoverage_reduction,rolling_vs_static_baseline,icews05_15_tcomplex_filtered,rolling_margin-minus-kgcp_minmax_static,icews05_15,continuous_tcomplex,filtered,0.3,0.9,14,29,0.04064221329,timestamp_macro
undercoverage_reduction,rolling_vs_static_baseline,icews05_15_tcomplex_filtered,rolling_margin-minus-kgcp_minmax_static,icews05_15,continuous_tcomplex,filtered,0.3,0.9,14,43,0.03460843122,timestamp_macro
undercoverage_reduction,rolling_vs_static_baseline,icews05_15_tcomplex_filtered,rolling_margin-minus-kgcp_minmax_static,icews05_15,continuous_tcomplex,filtered,0.3,0.9,14,59,0.03636699672,timestamp_macro
undercoverage_reduction,rolling_vs_static_baseline,icews05_15_tcomplex_filtered,rolling_margin-minus-kgcp_minmax_static,icews05_15,continuous_tcomplex,filtered,0.3,0.9,14,71,0.03932936135,timestamp_macro
undercoverage_reduction,rolling_vs_static_baseline,icews05_15_tcomplex_filtered,rolling_margin-minus-kgcp_minmax_static,icews05_15,continuous_tcomplex,filtered,0.3,0.9,21,17,0.03917127488,timestamp_macro
undercoverage_reduction,rolling_vs_static_baseline,icews05_15_tcomplex_filtered,rolling_margin-minus-kgcp_minmax_static,icews05_15,continuous_tcomplex,filtered,0.3,0.9,21,29,0.04064221329,timestamp_macro
undercoverage_reduction,rolling_vs_static_baseline,icews05_15_tcomplex_filtered,rolling_margin-minus-kgcp_minmax_static,icews05_15,continuous_tcomplex,filtered,0.3,0.9,21,43,0.03460843122,timestamp_macro
undercoverage_reduction,rolling_vs_static_baseline,icews05_15_tcomplex_filtered,rolling_margin-minus-kgcp_minmax_static,icews05_15,continuous_tcomplex,filtered,0.3,0.9,21,59,0.03636699672,timestamp_macro
undercoverage_reduction,rolling_vs_static_baseline,icews05_15_tcomplex_filtered,rolling_margin-minus-kgcp_minmax_static,icews05_15,continuous_tcomplex,filtered,0.3,0.9,21,71,0.03932936135,timestamp_macro
coverage_gain,rolling_vs_static_baseline,icews05_15_tcomplex_filtered,rolling_margin-minus-kgcp_negscore_static,icews05_15,continuous_tcomplex,filtered,0.3,0.9,3,17,0.06682780726,query_micro
coverage_gain,rolling_vs_static_baseline,icews05_15_tcomplex_filtered,rolling_margin-minus-kgcp_negscore_static,icews05_15,continuous_tcomplex,filtered,0.3,0.9,3,29,0.06877725816,query_micro
coverage_gain,rolling_vs_static_baseline,icews05_15_tcomplex_filtered,rolling_margin-minus-kgcp_negscore_static,icews05_15,continuous_tcomplex,filtered,0.3,0.9,3,43,0.06648625926,query_micro
coverage_gain,rolling_vs_static_baseline,icews05_15_tcomplex_filtered,rolling_margin-minus-kgcp_negscore_static,icews05_15,continuous_tcomplex,filtered,0.3,0.9,3,59,0.06551941569,query_micro
coverage_gain,rolling_vs_static_baseline,icews05_15_tcomplex_filtered,rolling_margin-minus-kgcp_negscore_static,icews05_15,continuous_tcomplex,filtered,0.3,0.9,3,71,0.07117860333,query_micro
coverage_gain,rolling_vs_static_baseline,icews05_15_tcomplex_filtered,rolling_margin-minus-kgcp_negscore_static,icews05_15,continuous_tcomplex,filtered,0.3,0.9,7,17,0.06682780726,query_micro
coverage_gain,rolling_vs_static_baseline,icews05_15_tcomplex_filtered,rolling_margin-minus-kgcp_negscore_static,icews05_15,continuous_tcomplex,filtered,0.3,0.9,7,29,0.06877725816,query_micro
coverage_gain,rolling_vs_static_baseline,icews05_15_tcomplex_filtered,rolling_margin-minus-kgcp_negscore_static,icews05_15,continuous_tcomplex,filtered,0.3,0.9,7,43,0.06648625926,query_micro
coverage_gain,rolling_vs_static_baseline,icews05_15_tcomplex_filtered,rolling_margin-minus-kgcp_negscore_static,icews05_15,continuous_tcomplex,filtered,0.3,0.9,7,59,0.06551941569,query_micro
coverage_gain,rolling_vs_static_baseline,icews05_15_tcomplex_filtered,rolling_margin-minus-kgcp_negscore_static,icews05_15,continuous_tcomplex,filtered,0.3,0.9,7,71,0.07117860333,query_micro
coverage_gain,rolling_vs_static_baseline,icews05_15_tcomplex_filtered,rolling_margin-minus-kgcp_negscore_static,icews05_15,continuous_tcomplex,filtered,0.3,0.9,14,17,0.06682780726,query_micro
coverage_gain,rolling_vs_static_baseline,icews05_15_tcomplex_filtered,rolling_margin-minus-kgcp_negscore_static,icews05_15,continuous_tcomplex,filtered,0.3,0.9,14,29,0.06877725816,query_micro
coverage_gain,rolling_vs_static_baseline,icews05_15_tcomplex_filtered,rolling_margin-minus-kgcp_negscore_static,icews05_15,continuous_tcomplex,filtered,0.3,0.9,14,43,0.06648625926,query_micro
coverage_gain,rolling_vs_static_baseline,icews05_15_tcomplex_filtered,rolling_margin-minus-kgcp_negscore_static,icews05_15,continuous_tcomplex,filtered,0.3,0.9,14,59,0.06551941569,query_micro
coverage_gain,rolling_vs_static_baseline,icews05_15_tcomplex_filtered,rolling_margin-minus-kgcp_negscore_static,icews05_15,continuous_tcomplex,filtered,0.3,0.9,14,71,0.07117860333,query_micro
coverage_gain,rolling_vs_static_baseline,icews05_15_tcomplex_filtered,rolling_margin-minus-kgcp_negscore_static,icews05_15,continuous_tcomplex,filtered,0.3,0.9,21,17,0.06682780726,query_micro
coverage_gain,rolling_vs_static_baseline,icews05_15_tcomplex_filtered,rolling_margin-minus-kgcp_negscore_static,icews05_15,continuous_tcomplex,filtered,0.3,0.9,21,29,0.06877725816,query_micro
coverage_gain,rolling_vs_static_baseline,icews05_15_tcomplex_filtered,rolling_margin-minus-kgcp_negscore_static,icews05_15,continuous_tcomplex,filtered,0.3,0.9,21,43,0.06648625926,query_micro
coverage_gain,rolling_vs_static_baseline,icews05_15_tcomplex_filtered,rolling_margin-minus-kgcp_negscore_static,icews05_15,continuous_tcomplex,filtered,0.3,0.9,21,59,0.06551941569,query_micro
coverage_gain,rolling_vs_static_baseline,icews05_15_tcomplex_filtered,rolling_margin-minus-kgcp_negscore_static,icews05_15,continuous_tcomplex,filtered,0.3,0.9,21,71,0.07117860333,query_micro
undercoverage_reduction,rolling_vs_static_baseline,icews05_15_tcomplex_filtered,rolling_margin-minus-kgcp_negscore_static,icews05_15,continuous_tcomplex,filtered,0.3,0.9,3,17,0.05742497206,timestamp_macro
undercoverage_reduction,rolling_vs_static_baseline,icews05_15_tcomplex_filtered,rolling_margin-minus-kgcp_negscore_static,icews05_15,continuous_tcomplex,filtered,0.3,0.9,3,29,0.05983209099,timestamp_macro
undercoverage_reduction,rolling_vs_static_baseline,icews05_15_tcomplex_filtered,rolling_margin-minus-kgcp_negscore_static,icews05_15,continuous_tcomplex,filtered,0.3,0.9,3,43,0.05729818358,timestamp_macro
undercoverage_reduction,rolling_vs_static_baseline,icews05_15_tcomplex_filtered,rolling_margin-minus-kgcp_negscore_static,icews05_15,continuous_tcomplex,filtered,0.3,0.9,3,59,0.05615728629,timestamp_macro
undercoverage_reduction,rolling_vs_static_baseline,icews05_15_tcomplex_filtered,rolling_margin-minus-kgcp_negscore_static,icews05_15,continuous_tcomplex,filtered,0.3,0.9,3,71,0.06225209747,timestamp_macro
undercoverage_reduction,rolling_vs_static_baseline,icews05_15_tcomplex_filtered,rolling_margin-minus-kgcp_negscore_static,icews05_15,continuous_tcomplex,filtered,0.3,0.9,7,17,0.05742497206,timestamp_macro
undercoverage_reduction,rolling_vs_static_baseline,icews05_15_tcomplex_filtered,rolling_margin-minus-kgcp_negscore_static,icews05_15,continuous_tcomplex,filtered,0.3,0.9,7,29,0.05983209099,timestamp_macro
undercoverage_reduction,rolling_vs_static_baseline,icews05_15_tcomplex_filtered,rolling_margin-minus-kgcp_negscore_static,icews05_15,continuous_tcomplex,filtered,0.3,0.9,7,43,0.05729818358,timestamp_macro
undercoverage_reduction,rolling_vs_static_baseline,icews05_15_tcomplex_filtered,rolling_margin-minus-kgcp_negscore_static,icews05_15,continuous_tcomplex,filtered,0.3,0.9,7,59,0.05615728629,timestamp_macro
undercoverage_reduction,rolling_vs_static_baseline,icews05_15_tcomplex_filtered,rolling_margin-minus-kgcp_negscore_static,icews05_15,continuous_tcomplex,filtered,0.3,0.9,7,71,0.06225209747,timestamp_macro
undercoverage_reduction,rolling_vs_static_baseline,icews05_15_tcomplex_filtered,rolling_margin-minus-kgcp_negscore_static,icews05_15,continuous_tcomplex,filtered,0.3,0.9,14,17,0.05742497206,timestamp_macro
undercoverage_reduction,rolling_vs_static_baseline,icews05_15_tcomplex_filtered,rolling_margin-minus-kgcp_negscore_static,icews05_15,continuous_tcomplex,filtered,0.3,0.9,14,29,0.05983209099,timestamp_macro
undercoverage_reduction,rolling_vs_static_baseline,icews05_15_tcomplex_filtered,rolling_margin-minus-kgcp_negscore_static,icews05_15,continuous_tcomplex,filtered,0.3,0.9,14,43,0.05729818358,timestamp_macro
undercoverage_reduction,rolling_vs_static_baseline,icews05_15_tcomplex_filtered,rolling_margin-minus-kgcp_negscore_static,icews05_15,continuous_tcomplex,filtered,0.3,0.9,14,59,0.05615728629,timestamp_macro
undercoverage_reduction,rolling_vs_static_baseline,icews05_15_tcomplex_filtered,rolling_margin-minus-kgcp_negscore_static,icews05_15,continuous_tcomplex,filtered,0.3,0.9,14,71,0.06225209747,timestamp_macro
undercoverage_reduction,rolling_vs_static_baseline,icews05_15_tcomplex_filtered,rolling_margin-minus-kgcp_negscore_static,icews05_15,continuous_tcomplex,filtered,0.3,0.9,21,17,0.05742497206,timestamp_macro
undercoverage_reduction,rolling_vs_static_baseline,icews05_15_tcomplex_filtered,rolling_margin-minus-kgcp_negscore_static,icews05_15,continuous_tcomplex,filtered,0.3,0.9,21,29,0.05983209099,timestamp_macro
undercoverage_reduction,rolling_vs_static_baseline,icews05_15_tcomplex_filtered,rolling_margin-minus-kgcp_negscore_static,icews05_15,continuous_tcomplex,filtered,0.3,0.9,21,43,0.05729818358,timestamp_macro
undercoverage_reduction,rolling_vs_static_baseline,icews05_15_tcomplex_filtered,rolling_margin-minus-kgcp_negscore_static,icews05_15,continuous_tcomplex,filtered,0.3,0.9,21,59,0.05615728629,timestamp_macro
undercoverage_reduction,rolling_vs_static_baseline,icews05_15_tcomplex_filtered,rolling_margin-minus-kgcp_negscore_static,icews05_15,continuous_tcomplex,filtered,0.3,0.9,21,71,0.06225209747,timestamp_macro
coverage_gain,rolling_vs_static_baseline,icews05_15_tcomplex_filtered,rolling_margin-minus-kgcp_softmax_static,icews05_15,continuous_tcomplex,filtered,0.3,0.9,3,17,0.09841837003,query_micro
coverage_gain,rolling_vs_static_baseline,icews05_15_tcomplex_filtered,rolling_margin-minus-kgcp_softmax_static,icews05_15,continuous_tcomplex,filtered,0.3,0.9,3,29,0.101923178,query_micro
coverage_gain,rolling_vs_static_baseline,icews05_15_tcomplex_filtered,rolling_margin-minus-kgcp_softmax_static,icews05_15,continuous_tcomplex,filtered,0.3,0.9,3,43,0.1004834218,query_micro
coverage_gain,rolling_vs_static_baseline,icews05_15_tcomplex_filtered,rolling_margin-minus-kgcp_softmax_static,icews05_15,continuous_tcomplex,filtered,0.3,0.9,3,59,0.1000420367,query_micro
coverage_gain,rolling_vs_static_baseline,icews05_15_tcomplex_filtered,rolling_margin-minus-kgcp_softmax_static,icews05_15,continuous_tcomplex,filtered,0.3,0.9,3,71,0.1020440334,query_micro
coverage_gain,rolling_vs_static_baseline,icews05_15_tcomplex_filtered,rolling_margin-minus-kgcp_softmax_static,icews05_15,continuous_tcomplex,filtered,0.3,0.9,7,17,0.09841837003,query_micro
coverage_gain,rolling_vs_static_baseline,icews05_15_tcomplex_filtered,rolling_margin-minus-kgcp_softmax_static,icews05_15,continuous_tcomplex,filtered,0.3,0.9,7,29,0.101923178,query_micro
coverage_gain,rolling_vs_static_baseline,icews05_15_tcomplex_filtered,rolling_margin-minus-kgcp_softmax_static,icews05_15,continuous_tcomplex,filtered,0.3,0.9,7,43,0.1004834218,query_micro
coverage_gain,rolling_vs_static_baseline,icews05_15_tcomplex_filtered,rolling_margin-minus-kgcp_softmax_static,icews05_15,continuous_tcomplex,filtered,0.3,0.9,7,59,0.1000420367,query_micro
coverage_gain,rolling_vs_static_baseline,icews05_15_tcomplex_filtered,rolling_margin-minus-kgcp_softmax_static,icews05_15,continuous_tcomplex,filtered,0.3,0.9,7,71,0.1020440334,query_micro
coverage_gain,rolling_vs_static_baseline,icews05_15_tcomplex_filtered,rolling_margin-minus-kgcp_softmax_static,icews05_15,continuous_tcomplex,filtered,0.3,0.9,14,17,0.09841837003,query_micro
coverage_gain,rolling_vs_static_baseline,icews05_15_tcomplex_filtered,rolling_margin-minus-kgcp_softmax_static,icews05_15,continuous_tcomplex,filtered,0.3,0.9,14,29,0.101923178,query_micro
coverage_gain,rolling_vs_static_baseline,icews05_15_tcomplex_filtered,rolling_margin-minus-kgcp_softmax_static,icews05_15,continuous_tcomplex,filtered,0.3,0.9,14,43,0.1004834218,query_micro
coverage_gain,rolling_vs_static_baseline,icews05_15_tcomplex_filtered,rolling_margin-minus-kgcp_softmax_static,icews05_15,continuous_tcomplex,filtered,0.3,0.9,14,59,0.1000420367,query_micro
coverage_gain,rolling_vs_static_baseline,icews05_15_tcomplex_filtered,rolling_margin-minus-kgcp_softmax_static,icews05_15,continuous_tcomplex,filtered,0.3,0.9,14,71,0.1020440334,query_micro
coverage_gain,rolling_vs_static_baseline,icews05_15_tcomplex_filtered,rolling_margin-minus-kgcp_softmax_static,icews05_15,continuous_tcomplex,filtered,0.3,0.9,21,17,0.09841837003,query_micro
coverage_gain,rolling_vs_static_baseline,icews05_15_tcomplex_filtered,rolling_margin-minus-kgcp_softmax_static,icews05_15,continuous_tcomplex,filtered,0.3,0.9,21,29,0.101923178,query_micro
coverage_gain,rolling_vs_static_baseline,icews05_15_tcomplex_filtered,rolling_margin-minus-kgcp_softmax_static,icews05_15,continuous_tcomplex,filtered,0.3,0.9,21,43,0.1004834218,query_micro
coverage_gain,rolling_vs_static_baseline,icews05_15_tcomplex_filtered,rolling_margin-minus-kgcp_softmax_static,icews05_15,continuous_tcomplex,filtered,0.3,0.9,21,59,0.1000420367,query_micro
coverage_gain,rolling_vs_static_baseline,icews05_15_tcomplex_filtered,rolling_margin-minus-kgcp_softmax_static,icews05_15,continuous_tcomplex,filtered,0.3,0.9,21,71,0.1020440334,query_micro
undercoverage_reduction,rolling_vs_static_baseline,icews05_15_tcomplex_filtered,rolling_margin-minus-kgcp_softmax_static,icews05_15,continuous_tcomplex,filtered,0.3,0.9,3,17,0.08418880445,timestamp_macro
undercoverage_reduction,rolling_vs_static_baseline,icews05_15_tcomplex_filtered,rolling_margin-minus-kgcp_softmax_static,icews05_15,continuous_tcomplex,filtered,0.3,0.9,3,29,0.08866307886,timestamp_macro
undercoverage_reduction,rolling_vs_static_baseline,icews05_15_tcomplex_filtered,rolling_margin-minus-kgcp_softmax_static,icews05_15,continuous_tcomplex,filtered,0.3,0.9,3,43,0.08745822291,timestamp_macro
undercoverage_reduction,rolling_vs_static_baseline,icews05_15_tcomplex_filtered,rolling_margin-minus-kgcp_softmax_static,icews05_15,continuous_tcomplex,filtered,0.3,0.9,3,59,0.08615995808,timestamp_macro
undercoverage_reduction,rolling_vs_static_baseline,icews05_15_tcomplex_filtered,rolling_margin-minus-kgcp_softmax_static,icews05_15,continuous_tcomplex,filtered,0.3,0.9,3,71,0.08859562942,timestamp_macro
undercoverage_reduction,rolling_vs_static_baseline,icews05_15_tcomplex_filtered,rolling_margin-minus-kgcp_softmax_static,icews05_15,continuous_tcomplex,filtered,0.3,0.9,7,17,0.08418880445,timestamp_macro
undercoverage_reduction,rolling_vs_static_baseline,icews05_15_tcomplex_filtered,rolling_margin-minus-kgcp_softmax_static,icews05_15,continuous_tcomplex,filtered,0.3,0.9,7,29,0.08866307886,timestamp_macro
undercoverage_reduction,rolling_vs_static_baseline,icews05_15_tcomplex_filtered,rolling_margin-minus-kgcp_softmax_static,icews05_15,continuous_tcomplex,filtered,0.3,0.9,7,43,0.08745822291,timestamp_macro
undercoverage_reduction,rolling_vs_static_baseline,icews05_15_tcomplex_filtered,rolling_margin-minus-kgcp_softmax_static,icews05_15,continuous_tcomplex,filtered,0.3,0.9,7,59,0.08615995808,timestamp_macro
undercoverage_reduction,rolling_vs_static_baseline,icews05_15_tcomplex_filtered,rolling_margin-minus-kgcp_softmax_static,icews05_15,continuous_tcomplex,filtered,0.3,0.9,7,71,0.08859562942,timestamp_macro
undercoverage_reduction,rolling_vs_static_baseline,icews05_15_tcomplex_filtered,rolling_margin-minus-kgcp_softmax_static,icews05_15,continuous_tcomplex,filtered,0.3,0.9,14,17,0.08418880445,timestamp_macro
undercoverage_reduction,rolling_vs_static_baseline,icews05_15_tcomplex_filtered,rolling_margin-minus-kgcp_softmax_static,icews05_15,continuous_tcomplex,filtered,0.3,0.9,14,29,0.08866307886,timestamp_macro
undercoverage_reduction,rolling_vs_static_baseline,icews05_15_tcomplex_filtered,rolling_margin-minus-kgcp_softmax_static,icews05_15,continuous_tcomplex,filtered,0.3,0.9,14,43,0.08745822291,timestamp_macro
undercoverage_reduction,rolling_vs_static_baseline,icews05_15_tcomplex_filtered,rolling_margin-minus-kgcp_softmax_static,icews05_15,continuous_tcomplex,filtered,0.3,0.9,14,59,0.08615995808,timestamp_macro
