deletion_rate,method,timestamp_id,timestamp_raw,timestamp_plot,coverage_mean,coverage_sd,coverage_min,coverage_max,seed_count
0.3,static,299,300,300,0.8722697056,0.01000536919,0.8618233618,0.8817663818,3
0.3,static,300,301,301,0.8509036145,0.003012048193,0.8478915663,0.8539156627,3
0.3,static,301,302,302,0.882034632,0.005218425736,0.8782467532,0.887987013,3
0.3,static,302,303,303,0.8608187135,0.004051580836,0.8561403509,0.8631578947,3
0.3,static,303,304,304,0.8831488315,0.01228473823,0.86900369,0.8911439114,3
0.3,static,304,305,305,0.8800813008,0.007672595971,0.8719512195,0.887195122,3
0.3,static,305,306,306,0.9176829268,0.005280642706,0.9146341463,0.9237804878,3
0.3,static,306,307,307,0.8848797251,0.005154639175,0.8797250859,0.8900343643,3
0.3,static,307,308,308,0.8684807256,0.01873323315,0.8503401361,0.887755102,3
0.3,static,308,309,309,0.8677342823,0.00673654608,0.8629893238,0.8754448399,3
0.3,static,309,310,310,0.875399361,0.003194888179,0.8722044728,0.8785942492,3
0.3,static,310,311,311,0.8790322581,0.004838709677,0.8741935484,0.8838709677,3
0.3,static,311,312,312,0.8546423135,0.01298228471,0.8401826484,0.8652968037,3
0.3,static,312,313,313,0.8239130435,0.01567630989,0.8108695652,0.8413043478,3
0.3,static,313,314,314,0.8618807725,0.002908565588,0.8602015113,0.8652392947,3
0.3,static,314,315,315,0.8741396264,0.007568733686,0.8657817109,0.8805309735,3
0.3,static,315,316,316,0.8617571059,0.009043927649,0.8514211886,0.8682170543,3
0.3,static,316,317,317,0.8667546174,0.01142513725,0.8601583113,0.8799472296,3
0.3,static,317,318,318,0.8740740741,0.00510246072,0.8682539683,0.8777777778,3
0.3,static,318,319,319,0.8411306043,0.01762489407,0.8245614035,0.8596491228,3
0.3,static,319,320,320,0.8672839506,0.008165899108,0.8611111111,0.8765432099,3
0.3,static,320,321,321,0.8718297101,0.006126698034,0.8654891304,0.8777173913,3
0.3,static,321,322,322,0.8764705882,0.007352941176,0.8691176471,0.8838235294,3
0.3,static,322,323,323,0.869261477,0.009740130387,0.8592814371,0.878742515,3
0.3,static,323,324,324,0.8423153693,0.004812200979,0.8368263473,0.8458083832,3
0.3,static,324,325,325,0.8467336683,0.00332380818,0.8442211055,0.8505025126,3
0.3,static,325,326,326,0.8082077052,0.005230316582,0.8040201005,0.8140703518,3
