run,dataset_mode,model_name,negative_sampling,seed,deletion_rate,baseline,coverage_gain,undercoverage_reduction,absolute_error_reduction,mean_size_change,mean_size_ratio
icews14_tcomplex_uniform_sensitivity,icews14,continuous_tcomplex,uniform,43,0.3,static_margin,0.08140739973,0.08140739973,0.08140739973,1088.089154,1.406636908
icews14_tcomplex_uniform_sensitivity,icews14,continuous_tcomplex,uniform,43,0.3,kgcp_negscore_static,0.002616851487,0.002616851487,0.002616851487,705.1796559,1.230546222
icews14_tcomplex_uniform_sensitivity,icews14,continuous_tcomplex,uniform,43,0.3,kgcp_minmax_static,-0.000544097834,-0.000544097834,-0.000544097834,1487.13434,1.653174458
icews14_tcomplex_uniform_sensitivity,icews14,continuous_tcomplex,uniform,43,0.3,kgcp_softmax_static,0.08177013162,0.08177013162,0.08177013162,1145.416313,1.437432618
icews14_tcomplex_uniform_sensitivity,icews14,continuous_tcomplex,uniform,59,0,static_margin,0.08192558814,0.08192558814,0.08192558814,1044.501995,1.438488031
icews14_tcomplex_uniform_sensitivity,icews14,continuous_tcomplex,uniform,59,0,kgcp_negscore_static,0.00077728262,0.00077728262,0.00077728262,454.3065344,1.152849416
icews14_tcomplex_uniform_sensitivity,icews14,continuous_tcomplex,uniform,59,0,kgcp_minmax_static,-0.002150481915,-0.001720385532,-0.001290289149,1164.556845,1.514835316
icews14_tcomplex_uniform_sensitivity,icews14,continuous_tcomplex,uniform,59,0,kgcp_softmax_static,0.08088921132,0.08088921132,0.08088921132,1079.149575,1.459720033
icews14_tcomplex_uniform_sensitivity,icews14,continuous_tcomplex,uniform,59,0.3,static_margin,0.07524095761,0.07524095761,0.07524095761,1078.593818,1.391722489
icews14_tcomplex_uniform_sensitivity,icews14,continuous_tcomplex,uniform,59,0.3,kgcp_negscore_static,0.003031402218,0.003031402218,0.003031402218,748.969401,1.242928282
icews14_tcomplex_uniform_sensitivity,icews14,continuous_tcomplex,uniform,59,0.3,kgcp_minmax_static,-0.004637786299,-0.001435381905,0.001767022489,1407.065369,1.580234921
icews14_tcomplex_uniform_sensitivity,icews14,continuous_tcomplex,uniform,59,0.3,kgcp_softmax_static,0.07539641414,0.07539641414,0.07539641414,1113.053373,1.409360613
icews14_tcomplex_uniform_sensitivity,icews14,continuous_tcomplex,uniform,71,0,static_margin,0.08246968598,0.08246968598,0.08246968598,1087.745259,1.434490375
icews14_tcomplex_uniform_sensitivity,icews14,continuous_tcomplex,uniform,71,0,kgcp_negscore_static,0.002435485543,0.002435485543,0.002435485543,796.6718313,1.285078481
icews14_tcomplex_uniform_sensitivity,icews14,continuous_tcomplex,uniform,71,0,kgcp_minmax_static,-0.007280547207,-0.001046740595,0.005187066017,1348.798347,1.601485936
icews14_tcomplex_uniform_sensitivity,icews14,continuous_tcomplex,uniform,71,0,kgcp_softmax_static,0.08397243238,0.08397243238,0.08397243238,1141.347057,1.46587591
icews14_tcomplex_uniform_sensitivity,icews14,continuous_tcomplex,uniform,71,0.3,static_margin,0.08591563893,0.08591563893,0.08591563893,1143.665587,1.432126966
icews14_tcomplex_uniform_sensitivity,icews14,continuous_tcomplex,uniform,71,0.3,kgcp_negscore_static,0.001761840605,0.001761840605,0.001761840605,722.2388589,1.23540856
icews14_tcomplex_uniform_sensitivity,icews14,continuous_tcomplex,uniform,71,0.3,kgcp_minmax_static,-0.001632293502,-0.001020831174,-0.0004093688465,1362.125194,1.560975522
icews14_tcomplex_uniform_sensitivity,icews14,continuous_tcomplex,uniform,71,0.3,kgcp_softmax_static,0.08599336719,0.08599336719,0.08599336719,1180.916675,1.452572053
