seed,deletion_rate,candidate,k_reg,penalty,threshold,observed_label_coverage,full_set_coverage,partial_answer_recall,mean_size,median_size,p90_size,full_vocabulary_set_rate,target_coverage,selection_tolerance,selected,selection_feasible,selection_target_coverage,selection_coverage_tolerance,selection_observed_label_coverage,selection_full_set_coverage,selection_mean_size,selection_p90_size
29,0.1,raps_k1000_lam0p002,1000,0.002,6.991987965,0.9168039539,0.9098648899,0.9133968783,4025.309088,3996,4121.991449,0,0.92,0,False,True,0.92,0,0.9207578254,0.9144919489,3789.174533,4988.367574
29,0.1,aps,0,0,0.9999928672,0.8939044481,0.9056079956,0.9153001419,5007.603739,6916.270035,7126.889321,0,0.92,0.01,False,True,0.92,0.01,0.9207578254,0.9144919489,3789.174533,4988.367574
29,0.1,raps_k50_lam0p0001,50,0.0001,1.334199991,0.9207578254,0.9144919489,0.9185483373,3789.174533,3403.67333,4988.367574,0,0.92,0.01,True,True,0.92,0.01,0.9207578254,0.9144919489,3789.174533,4988.367574
29,0.1,raps_k50_lam0p0005,50,0.0005,2.870757511,0.9161449753,0.9091245604,0.91274909,3903.736073,3793.057005,4265.363872,0,0.92,0.01,False,True,0.92,0.01,0.9207578254,0.9144919489,3789.174533,4988.367574
29,0.1,raps_k50_lam0p001,50,0.001,4.879757819,0.9168039539,0.9098648899,0.9133968783,3987.616509,3930.256709,4176.312271,0,0.92,0.01,False,True,0.92,0.01,0.9207578254,0.9144919489,3789.174533,4988.367574
29,0.1,raps_k50_lam0p002,50,0.002,8.891987965,0.9168039539,0.9098648899,0.9133968783,4025.309088,3996,4121.991449,0,0.92,0.01,False,True,0.92,0.01,0.9207578254,0.9144919489,3789.174533,4988.367574
29,0.1,raps_k100_lam0p0001,100,0.0001,1.329199991,0.9207578254,0.9144919489,0.9185483373,3789.174533,3403.67333,4988.367574,0,0.92,0.01,False,True,0.92,0.01,0.9207578254,0.9144919489,3789.174533,4988.367574
29,0.1,raps_k100_lam0p0005,100,0.0005,2.845757511,0.9161449753,0.9091245604,0.91274909,3903.736073,3793.057005,4265.363872,0,0.92,0.01,False,True,0.92,0.01,0.9207578254,0.9144919489,3789.174533,4988.367574
29,0.1,raps_k100_lam0p001,100,0.001,4.829757819,0.9168039539,0.9098648899,0.9133968783,3987.616509,3930.256709,4176.312271,0,0.92,0.01,False,True,0.92,0.01,0.9207578254,0.9144919489,3789.174533,4988.367574
29,0.1,raps_k100_lam0p002,100,0.002,8.791987965,0.9168039539,0.9098648899,0.9133968783,4025.309088,3996,4121.991449,0,0.92,0.01,False,True,0.92,0.01,0.9207578254,0.9144919489,3789.174533,4988.367574
29,0.1,raps_k250_lam0p0001,250,0.0001,1.314199991,0.9207578254,0.9144919489,0.9185483373,3789.174533,3403.67333,4988.367574,0,0.92,0.01,False,True,0.92,0.01,0.9207578254,0.9144919489,3789.174533,4988.367574
29,0.1,raps_k250_lam0p0005,250,0.0005,2.770757511,0.9161449753,0.9091245604,0.91274909,3903.736073,3793.057005,4265.363872,0,0.92,0.01,False,True,0.92,0.01,0.9207578254,0.9144919489,3789.174533,4988.367574
29,0.1,raps_k250_lam0p001,250,0.001,4.679757819,0.9168039539,0.9098648899,0.9133968783,3987.616509,3930.256709,4176.312271,0,0.92,0.01,False,True,0.92,0.01,0.9207578254,0.9144919489,3789.174533,4988.367574
29,0.1,raps_k250_lam0p002,250,0.002,8.491987965,0.9168039539,0.9098648899,0.9133968783,4025.309088,3996,4121.991449,0,0.92,0.01,False,True,0.92,0.01,0.9207578254,0.9144919489,3789.174533,4988.367574
29,0.1,raps_k500_lam0p0001,500,0.0001,1.289199991,0.9207578254,0.9144919489,0.9185483373,3789.174533,3403.67333,4988.367574,0,0.92,0.01,False,True,0.92,0.01,0.9207578254,0.9144919489,3789.174533,4988.367574
29,0.1,raps_k500_lam0p0005,500,0.0005,2.645757511,0.9161449753,0.9091245604,0.91274909,3903.736073,3793.057005,4265.363872,0,0.92,0.01,False,True,0.92,0.01,0.9207578254,0.9144919489,3789.174533,4988.367574
29,0.1,raps_k500_lam0p001,500,0.001,4.429757819,0.9168039539,0.9098648899,0.9133968783,3987.616509,3930.256709,4176.312271,0,0.92,0.01,False,True,0.92,0.01,0.9207578254,0.9144919489,3789.174533,4988.367574
29,0.1,raps_k500_lam0p002,500,0.002,7.991987965,0.9168039539,0.9098648899,0.9133968783,4025.309088,3996,4121.991449,0,0.92,0.01,False,True,0.92,0.01,0.9207578254,0.9144919489,3789.174533,4988.367574
29,0.1,raps_k1000_lam0p0001,1000,0.0001,1.239199991,0.9207578254,0.9144919489,0.9185483373,3789.174533,3403.67333,4988.367574,0,0.92,0.01,False,True,0.92,0.01,0.9207578254,0.9144919489,3789.174533,4988.367574
29,0.1,raps_k1000_lam0p0005,1000,0.0005,2.395757511,0.9161449753,0.9091245604,0.91274909,3903.736073,3793.057005,4265.363872,0,0.92,0.01,False,True,0.92,0.01,0.9207578254,0.9144919489,3789.174533,4988.367574
29,0.1,raps_k1000_lam0p001,1000,0.001,3.929757819,0.9168039539,0.9098648899,0.9133968783,3987.616509,3930.256709,4176.312271,0,0.92,0.01,False,True,0.92,0.01,0.9207578254,0.9144919489,3789.174533,4988.367574
29,0.1,raps_k1000_lam0p002,1000,0.002,6.991987965,0.9168039539,0.9098648899,0.9133968783,4025.309088,3996,4121.991449,0,0.92,0.01,False,True,0.92,0.01,0.9207578254,0.9144919489,3789.174533,4988.367574
29,0.1,aps,0,0,0.9999928672,0.8939044481,0.9056079956,0.9153001419,5007.603739,6916.270035,7126.889321,0,0.92,0.02,False,True,0.92,0.02,0.9207578254,0.9144919489,3789.174533,4988.367574
29,0.1,raps_k50_lam0p0001,50,0.0001,1.334199991,0.9207578254,0.9144919489,0.9185483373,3789.174533,3403.67333,4988.367574,0,0.92,0.02,True,True,0.92,0.02,0.9207578254,0.9144919489,3789.174533,4988.367574
29,0.1,raps_k50_lam0p0005,50,0.0005,2.870757511,0.9161449753,0.9091245604,0.91274909,3903.736073,3793.057005,4265.363872,0,0.92,0.02,False,True,0.92,0.02,0.9207578254,0.9144919489,3789.174533,4988.367574
29,0.1,raps_k50_lam0p001,50,0.001,4.879757819,0.9168039539,0.9098648899,0.9133968783,3987.616509,3930.256709,4176.312271,0,0.92,0.02,False,True,0.92,0.02,0.9207578254,0.9144919489,3789.174533,4988.367574
29,0.1,raps_k50_lam0p002,50,0.002,8.891987965,0.9168039539,0.9098648899,0.9133968783,4025.309088,3996,4121.991449,0,0.92,0.02,False,True,0.92,0.02,0.9207578254,0.9144919489,3789.174533,4988.367574
29,0.1,raps_k100_lam0p0001,100,0.0001,1.329199991,0.9207578254,0.9144919489,0.9185483373,3789.174533,3403.67333,4988.367574,0,0.92,0.02,False,True,0.92,0.02,0.9207578254,0.9144919489,3789.174533,4988.367574
29,0.1,raps_k100_lam0p0005,100,0.0005,2.845757511,0.9161449753,0.9091245604,0.91274909,3903.736073,3793.057005,4265.363872,0,0.92,0.02,False,True,0.92,0.02,0.9207578254,0.9144919489,3789.174533,4988.367574
29,0.1,raps_k100_lam0p001,100,0.001,4.829757819,0.9168039539,0.9098648899,0.9133968783,3987.616509,3930.256709,4176.312271,0,0.92,0.02,False,True,0.92,0.02,0.9207578254,0.9144919489,3789.174533,4988.367574
29,0.1,raps_k100_lam0p002,100,0.002,8.791987965,0.9168039539,0.9098648899,0.9133968783,4025.309088,3996,4121.991449,0,0.92,0.02,False,True,0.92,0.02,0.9207578254,0.9144919489,3789.174533,4988.367574
29,0.1,raps_k250_lam0p0001,250,0.0001,1.314199991,0.9207578254,0.9144919489,0.9185483373,3789.174533,3403.67333,4988.367574,0,0.92,0.02,False,True,0.92,0.02,0.9207578254,0.9144919489,3789.174533,4988.367574
29,0.1,raps_k250_lam0p0005,250,0.0005,2.770757511,0.9161449753,0.9091245604,0.91274909,3903.736073,3793.057005,4265.363872,0,0.92,0.02,False,True,0.92,0.02,0.9207578254,0.9144919489,3789.174533,4988.367574
29,0.1,raps_k250_lam0p001,250,0.001,4.679757819,0.9168039539,0.9098648899,0.9133968783,3987.616509,3930.256709,4176.312271,0,0.92,0.02,False,True,0.92,0.02,0.9207578254,0.9144919489,3789.174533,4988.367574
29,0.1,raps_k250_lam0p002,250,0.002,8.491987965,0.9168039539,0.9098648899,0.9133968783,4025.309088,3996,4121.991449,0,0.92,0.02,False,True,0.92,0.02,0.9207578254,0.9144919489,3789.174533,4988.367574
29,0.1,raps_k500_lam0p0001,500,0.0001,1.289199991,0.9207578254,0.9144919489,0.9185483373,3789.174533,3403.67333,4988.367574,0,0.92,0.02,False,True,0.92,0.02,0.9207578254,0.9144919489,3789.174533,4988.367574
29,0.1,raps_k500_lam0p0005,500,0.0005,2.645757511,0.9161449753,0.9091245604,0.91274909,3903.736073,3793.057005,4265.363872,0,0.92,0.02,False,True,0.92,0.02,0.9207578254,0.9144919489,3789.174533,4988.367574
29,0.1,raps_k500_lam0p001,500,0.001,4.429757819,0.9168039539,0.9098648899,0.9133968783,3987.616509,3930.256709,4176.312271,0,0.92,0.02,False,True,0.92,0.02,0.9207578254,0.9144919489,3789.174533,4988.367574
29,0.1,raps_k500_lam0p002,500,0.002,7.991987965,0.9168039539,0.9098648899,0.9133968783,4025.309088,3996,4121.991449,0,0.92,0.02,False,True,0.92,0.02,0.9207578254,0.9144919489,3789.174533,4988.367574
29,0.1,raps_k1000_lam0p0001,1000,0.0001,1.239199991,0.9207578254,0.9144919489,0.9185483373,3789.174533,3403.67333,4988.367574,0,0.92,0.02,False,True,0.92,0.02,0.9207578254,0.9144919489,3789.174533,4988.367574
29,0.1,raps_k1000_lam0p0005,1000,0.0005,2.395757511,0.9161449753,0.9091245604,0.91274909,3903.736073,3793.057005,4265.363872,0,0.92,0.02,False,True,0.92,0.02,0.9207578254,0.9144919489,3789.174533,4988.367574
29,0.1,raps_k1000_lam0p001,1000,0.001,3.929757819,0.9168039539,0.9098648899,0.9133968783,3987.616509,3930.256709,4176.312271,0,0.92,0.02,False,True,0.92,0.02,0.9207578254,0.9144919489,3789.174533,4988.367574
29,0.1,raps_k1000_lam0p002,1000,0.002,6.991987965,0.9168039539,0.9098648899,0.9133968783,4025.309088,3996,4121.991449,0,0.92,0.02,False,True,0.92,0.02,0.9207578254,0.9144919489,3789.174533,4988.367574
29,0.1,aps,0,0,0.9999928672,0.8939044481,0.9056079956,0.9153001419,5007.603739,6916.270035,7126.889321,0,0.92,0.03,False,True,0.92,0.03,0.9207578254,0.9144919489,3789.174533,4988.367574
29,0.1,raps_k50_lam0p0001,50,0.0001,1.334199991,0.9207578254,0.9144919489,0.9185483373,3789.174533,3403.67333,4988.367574,0,0.92,0.03,True,True,0.92,0.03,0.9207578254,0.9144919489,3789.174533,4988.367574
29,0.1,raps_k50_lam0p0005,50,0.0005,2.870757511,0.9161449753,0.9091245604,0.91274909,3903.736073,3793.057005,4265.363872,0,0.92,0.03,False,True,0.92,0.03,0.9207578254,0.9144919489,3789.174533,4988.367574
29,0.1,raps_k50_lam0p001,50,0.001,4.879757819,0.9168039539,0.9098648899,0.9133968783,3987.616509,3930.256709,4176.312271,0,0.92,0.03,False,True,0.92,0.03,0.9207578254,0.9144919489,3789.174533,4988.367574
29,0.1,raps_k50_lam0p002,50,0.002,8.891987965,0.9168039539,0.9098648899,0.9133968783,4025.309088,3996,4121.991449,0,0.92,0.03,False,True,0.92,0.03,0.9207578254,0.9144919489,3789.174533,4988.367574
29,0.1,raps_k100_lam0p0001,100,0.0001,1.329199991,0.9207578254,0.9144919489,0.9185483373,3789.174533,3403.67333,4988.367574,0,0.92,0.03,False,True,0.92,0.03,0.9207578254,0.9144919489,3789.174533,4988.367574
29,0.1,raps_k100_lam0p0005,100,0.0005,2.845757511,0.9161449753,0.9091245604,0.91274909,3903.736073,3793.057005,4265.363872,0,0.92,0.03,False,True,0.92,0.03,0.9207578254,0.9144919489,3789.174533,4988.367574
29,0.1,raps_k100_lam0p001,100,0.001,4.829757819,0.9168039539,0.9098648899,0.9133968783,3987.616509,3930.256709,4176.312271,0,0.92,0.03,False,True,0.92,0.03,0.9207578254,0.9144919489,3789.174533,4988.367574
29,0.1,raps_k100_lam0p002,100,0.002,8.791987965,0.9168039539,0.9098648899,0.9133968783,4025.309088,3996,4121.991449,0,0.92,0.03,False,True,0.92,0.03,0.9207578254,0.9144919489,3789.174533,4988.367574
29,0.1,raps_k250_lam0p0001,250,0.0001,1.314199991,0.9207578254,0.9144919489,0.9185483373,3789.174533,3403.67333,4988.367574,0,0.92,0.03,False,True,0.92,0.03,0.9207578254,0.9144919489,3789.174533,4988.367574
29,0.1,raps_k250_lam0p0005,250,0.0005,2.770757511,0.9161449753,0.9091245604,0.91274909,3903.736073,3793.057005,4265.363872,0,0.92,0.03,False,True,0.92,0.03,0.9207578254,0.9144919489,3789.174533,4988.367574
29,0.1,raps_k250_lam0p001,250,0.001,4.679757819,0.9168039539,0.9098648899,0.9133968783,3987.616509,3930.256709,4176.312271,0,0.92,0.03,False,True,0.92,0.03,0.9207578254,0.9144919489,3789.174533,4988.367574
29,0.1,raps_k250_lam0p002,250,0.002,8.491987965,0.9168039539,0.9098648899,0.9133968783,4025.309088,3996,4121.991449,0,0.92,0.03,False,True,0.92,0.03,0.9207578254,0.9144919489,3789.174533,4988.367574
29,0.1,raps_k500_lam0p0001,500,0.0001,1.289199991,0.9207578254,0.9144919489,0.9185483373,3789.174533,3403.67333,4988.367574,0,0.92,0.03,False,True,0.92,0.03,0.9207578254,0.9144919489,3789.174533,4988.367574
29,0.1,raps_k500_lam0p0005,500,0.0005,2.645757511,0.9161449753,0.9091245604,0.91274909,3903.736073,3793.057005,4265.363872,0,0.92,0.03,False,True,0.92,0.03,0.9207578254,0.9144919489,3789.174533,4988.367574
29,0.1,raps_k500_lam0p001,500,0.001,4.429757819,0.9168039539,0.9098648899,0.9133968783,3987.616509,3930.256709,4176.312271,0,0.92,0.03,False,True,0.92,0.03,0.9207578254,0.9144919489,3789.174533,4988.367574
29,0.1,raps_k500_lam0p002,500,0.002,7.991987965,0.9168039539,0.9098648899,0.9133968783,4025.309088,3996,4121.991449,0,0.92,0.03,False,True,0.92,0.03,0.9207578254,0.9144919489,3789.174533,4988.367574
29,0.1,raps_k1000_lam0p0001,1000,0.0001,1.239199991,0.9207578254,0.9144919489,0.9185483373,3789.174533,3403.67333,4988.367574,0,0.92,0.03,False,True,0.92,0.03,0.9207578254,0.9144919489,3789.174533,4988.367574
29,0.1,raps_k1000_lam0p0005,1000,0.0005,2.395757511,0.9161449753,0.9091245604,0.91274909,3903.736073,3793.057005,4265.363872,0,0.92,0.03,False,True,0.92,0.03,0.9207578254,0.9144919489,3789.174533,4988.367574
29,0.1,raps_k1000_lam0p001,1000,0.001,3.929757819,0.9168039539,0.9098648899,0.9133968783,3987.616509,3930.256709,4176.312271,0,0.92,0.03,False,True,0.92,0.03,0.9207578254,0.9144919489,3789.174533,4988.367574
29,0.1,raps_k1000_lam0p002,1000,0.002,6.991987965,0.9168039539,0.9098648899,0.9133968783,4025.309088,3996,4121.991449,0,0.92,0.03,False,True,0.92,0.03,0.9207578254,0.9144919489,3789.174533,4988.367574
29,0.2,aps,0,0,0.9999710158,0.8565074135,0.8713677587,0.8809581097,4698.679437,6739.880437,7125.302425,0,0.88,0,False,True,0.88,0,0.8805601318,0.8708125116,2919.588747,3065.162724
29,0.2,raps_k50_lam0p0001,50,0.0001,1.169596115,0.8794069193,0.8700721821,0.8765654883,2403.241718,1779.737183,4221.818989,0,0.88,0,False,True,0.88,0,0.8805601318,0.8708125116,2919.588747,3065.162724
29,0.2,raps_k50_lam0p0005,50,0.0005,2.306709449,0.8797364086,0.8700721821,0.8763649824,2834.811956,2667.917823,3360.286693,0,0.88,0,False,True,0.88,0,0.8805601318,0.8708125116,2919.588747,3065.162724
29,0.2,raps_k50_lam0p001,50,0.001,3.757,0.8797364086,0.8700721821,0.8763341354,2897.008884,2808.919859,3177.337405,0,0.88,0,False,True,0.88,0,0.8805601318,0.8708125116,2919.588747,3065.162724
29,0.2,raps_k50_lam0p002,50,0.002,6.647139518,0.8805601318,0.8708125116,0.8769202295,2919.588747,2874.224875,3065.162724,0,0.88,0,True,True,0.88,0,0.8805601318,0.8708125116,2919.588747,3065.162724
29,0.2,raps_k100_lam0p0001,100,0.0001,1.164596115,0.8794069193,0.8700721821,0.8765654883,2403.241718,1779.737183,4221.818989,0,0.88,0,False,True,0.88,0,0.8805601318,0.8708125116,2919.588747,3065.162724
29,0.2,raps_k100_lam0p0005,100,0.0005,2.281709449,0.8797364086,0.8700721821,0.8763649824,2834.811956,2667.917823,3360.286693,0,0.88,0,False,True,0.88,0,0.8805601318,0.8708125116,2919.588747,3065.162724
29,0.2,raps_k100_lam0p001,100,0.001,3.707,0.8797364086,0.8700721821,0.8763341354,2897.008884,2808.919859,3177.337405,0,0.88,0,False,True,0.88,0,0.8805601318,0.8708125116,2919.588747,3065.162724
29,0.2,raps_k100_lam0p002,100,0.002,6.547139518,0.8805601318,0.8708125116,0.8769202295,2919.588747,2874.224875,3065.162724,0,0.88,0,False,True,0.88,0,0.8805601318,0.8708125116,2919.588747,3065.162724
29,0.2,raps_k250_lam0p0001,250,0.0001,1.149596115,0.8794069193,0.8700721821,0.8765654883,2403.241718,1779.737183,4221.818989,0,0.88,0,False,True,0.88,0,0.8805601318,0.8708125116,2919.588747,3065.162724
29,0.2,raps_k250_lam0p0005,250,0.0005,2.206709449,0.8797364086,0.8700721821,0.8763649824,2834.811956,2667.917823,3360.286693,0,0.88,0,False,True,0.88,0,0.8805601318,0.8708125116,2919.588747,3065.162724
29,0.2,raps_k250_lam0p001,250,0.001,3.557,0.8797364086,0.8700721821,0.8763341354,2897.008884,2808.919859,3177.337405,0,0.88,0,False,True,0.88,0,0.8805601318,0.8708125116,2919.588747,3065.162724
29,0.2,raps_k250_lam0p002,250,0.002,6.247139518,0.8805601318,0.8708125116,0.8769202295,2919.588747,2874.224875,3065.162724,0,0.88,0,False,True,0.88,0,0.8805601318,0.8708125116,2919.588747,3065.162724
29,0.2,raps_k500_lam0p0001,500,0.0001,1.124596115,0.8794069193,0.8700721821,0.8765654883,2403.241718,1779.737183,4221.818989,0,0.88,0,False,True,0.88,0,0.8805601318,0.8708125116,2919.588747,3065.162724
29,0.2,raps_k500_lam0p0005,500,0.0005,2.081709449,0.8797364086,0.8700721821,0.8763649824,2834.811956,2667.917823,3360.286693,0,0.88,0,False,True,0.88,0,0.8805601318,0.8708125116,2919.588747,3065.162724
29,0.2,raps_k500_lam0p001,500,0.001,3.307,0.8797364086,0.8700721821,0.8763341354,2897.008884,2808.919859,3177.337405,0,0.88,0,False,True,0.88,0,0.8805601318,0.8708125116,2919.588747,3065.162724
29,0.2,raps_k500_lam0p002,500,0.002,5.747139518,0.8805601318,0.8708125116,0.8769202295,2919.588747,2874.224875,3065.162724,0,0.88,0,False,True,0.88,0,0.8805601318,0.8708125116,2919.588747,3065.162724
29,0.2,raps_k1000_lam0p0001,1000,0.0001,1.074596115,0.8794069193,0.8700721821,0.8765654883,2403.241718,1779.737183,4221.818989,0,0.88,0,False,True,0.88,0,0.8805601318,0.8708125116,2919.588747,3065.162724
29,0.2,raps_k1000_lam0p0005,1000,0.0005,1.831709449,0.8797364086,0.8700721821,0.8763649824,2834.811956,2667.917823,3360.286693,0,0.88,0,False,True,0.88,0,0.8805601318,0.8708125116,2919.588747,3065.162724
29,0.2,raps_k1000_lam0p001,1000,0.001,2.807,0.8797364086,0.8700721821,0.8763341354,2897.008884,2808.919859,3177.337405,0,0.88,0,False,True,0.88,0,0.8805601318,0.8708125116,2919.588747,3065.162724
29,0.2,raps_k1000_lam0p002,1000,0.002,4.747139518,0.8805601318,0.8708125116,0.8769202295,2919.588747,2874.224875,3065.162724,0,0.88,0,False,True,0.88,0,0.8805601318,0.8708125116,2919.588747,3065.162724
29,0.2,aps,0,0,0.9999710158,0.8565074135,0.8713677587,0.8809581097,4698.679437,6739.880437,7125.302425,0,0.88,0.01,False,True,0.88,0.01,0.8794069193,0.8700721821,2403.241718,4221.818989
29,0.2,raps_k50_lam0p0001,50,0.0001,1.169596115,0.8794069193,0.8700721821,0.8765654883,2403.241718,1779.737183,4221.818989,0,0.88,0.01,True,True,0.88,0.01,0.8794069193,0.8700721821,2403.241718,4221.818989
29,0.2,raps_k50_lam0p0005,50,0.0005,2.306709449,0.8797364086,0.8700721821,0.8763649824,2834.811956,2667.917823,3360.286693,0,0.88,0.01,False,True,0.88,0.01,0.8794069193,0.8700721821,2403.241718,4221.818989
29,0.2,raps_k50_lam0p001,50,0.001,3.757,0.8797364086,0.8700721821,0.8763341354,2897.008884,2808.919859,3177.337405,0,0.88,0.01,False,True,0.88,0.01,0.8794069193,0.8700721821,2403.241718,4221.818989
29,0.2,raps_k50_lam0p002,50,0.002,6.647139518,0.8805601318,0.8708125116,0.8769202295,2919.588747,2874.224875,3065.162724,0,0.88,0.01,False,True,0.88,0.01,0.8794069193,0.8700721821,2403.241718,4221.818989
29,0.2,raps_k100_lam0p0001,100,0.0001,1.164596115,0.8794069193,0.8700721821,0.8765654883,2403.241718,1779.737183,4221.818989,0,0.88,0.01,False,True,0.88,0.01,0.8794069193,0.8700721821,2403.241718,4221.818989
29,0.2,raps_k100_lam0p0005,100,0.0005,2.281709449,0.8797364086,0.8700721821,0.8763649824,2834.811956,2667.917823,3360.286693,0,0.88,0.01,False,True,0.88,0.01,0.8794069193,0.8700721821,2403.241718,4221.818989
29,0.2,raps_k100_lam0p001,100,0.001,3.707,0.8797364086,0.8700721821,0.8763341354,2897.008884,2808.919859,3177.337405,0,0.88,0.01,False,True,0.88,0.01,0.8794069193,0.8700721821,2403.241718,4221.818989
29,0.2,raps_k100_lam0p002,100,0.002,6.547139518,0.8805601318,0.8708125116,0.8769202295,2919.588747,2874.224875,3065.162724,0,0.88,0.01,False,True,0.88,0.01,0.8794069193,0.8700721821,2403.241718,4221.818989
29,0.2,raps_k250_lam0p0001,250,0.0001,1.149596115,0.8794069193,0.8700721821,0.8765654883,2403.241718,1779.737183,4221.818989,0,0.88,0.01,False,True,0.88,0.01,0.8794069193,0.8700721821,2403.241718,4221.818989
29,0.2,raps_k250_lam0p0005,250,0.0005,2.206709449,0.8797364086,0.8700721821,0.8763649824,2834.811956,2667.917823,3360.286693,0,0.88,0.01,False,True,0.88,0.01,0.8794069193,0.8700721821,2403.241718,4221.818989
29,0.2,raps_k250_lam0p001,250,0.001,3.557,0.8797364086,0.8700721821,0.8763341354,2897.008884,2808.919859,3177.337405,0,0.88,0.01,False,True,0.88,0.01,0.8794069193,0.8700721821,2403.241718,4221.818989
29,0.2,raps_k250_lam0p002,250,0.002,6.247139518,0.8805601318,0.8708125116,0.8769202295,2919.588747,2874.224875,3065.162724,0,0.88,0.01,False,True,0.88,0.01,0.8794069193,0.8700721821,2403.241718,4221.818989
29,0.2,raps_k500_lam0p0001,500,0.0001,1.124596115,0.8794069193,0.8700721821,0.8765654883,2403.241718,1779.737183,4221.818989,0,0.88,0.01,False,True,0.88,0.01,0.8794069193,0.8700721821,2403.241718,4221.818989
29,0.2,raps_k500_lam0p0005,500,0.0005,2.081709449,0.8797364086,0.8700721821,0.8763649824,2834.811956,2667.917823,3360.286693,0,0.88,0.01,False,True,0.88,0.01,0.8794069193,0.8700721821,2403.241718,4221.818989
29,0.2,raps_k500_lam0p001,500,0.001,3.307,0.8797364086,0.8700721821,0.8763341354,2897.008884,2808.919859,3177.337405,0,0.88,0.01,False,True,0.88,0.01,0.8794069193,0.8700721821,2403.241718,4221.818989
29,0.2,raps_k500_lam0p002,500,0.002,5.747139518,0.8805601318,0.8708125116,0.8769202295,2919.588747,2874.224875,3065.162724,0,0.88,0.01,False,True,0.88,0.01,0.8794069193,0.8700721821,2403.241718,4221.818989
29,0.2,raps_k1000_lam0p0001,1000,0.0001,1.074596115,0.8794069193,0.8700721821,0.8765654883,2403.241718,1779.737183,4221.818989,0,0.88,0.01,False,True,0.88,0.01,0.8794069193,0.8700721821,2403.241718,4221.818989
29,0.2,raps_k1000_lam0p0005,1000,0.0005,1.831709449,0.8797364086,0.8700721821,0.8763649824,2834.811956,2667.917823,3360.286693,0,0.88,0.01,False,True,0.88,0.01,0.8794069193,0.8700721821,2403.241718,4221.818989
29,0.2,raps_k1000_lam0p001,1000,0.001,2.807,0.8797364086,0.8700721821,0.8763341354,2897.008884,2808.919859,3177.337405,0,0.88,0.01,False,True,0.88,0.01,0.8794069193,0.8700721821,2403.241718,4221.818989
