seed,deletion_rate,method,query_count,label_count,cap_size,cap_label,cap_rank,answered_count,answer_rate,abstention_rate,answered_label_count,label_answer_rate,conditional_full_set_coverage,unconditional_full_set_recall,conditional_partial_answer_recall,unconditional_partial_answer_recall,conditional_label_recall,unconditional_label_recall,candidate_load,mean_answered_set_size,top1_accuracy_on_answered,full_vocabulary_answered_rate,median_answered_set_size,p90_answered_set_size,candidate_load_saved_vs_uncapped,candidate_load_reduction_vs_uncapped,unconditional_full_set_recall_loss_vs_uncapped,conditional_full_set_coverage_delta_vs_uncapped
29,0.3,rolling,33964,38596,250,250,250,9195,0.2707278295,0.7292721705,11667,0.3022852109,0.7251767265,0.1963255211,0.7662433964,0.2074434115,0.7371217965,0.2228210177,16.64724414,61.49070147,0.4212071778,0,29,182,4099.709015,0.9959558301,0.7074255094,-0.178574304
29,0.3,rolling,33964,38596,500,500,500,10714,0.3154516547,0.6845483453,13631,0.3531713131,0.741086429,0.2337769403,0.781342326,0.2464757296,0.7551170127,0.2666856669,32.6367919,103.4605189,0.395463879,0,45,304,4083.719468,0.9920714365,0.6699740902,-0.1626646015
29,0.3,rolling,33964,38596,1000,1000,1000,12152,0.3577906018,0.6422093982,15294,0.3962586797,0.754279131,0.2698739842,0.7920823744,0.2833996294,0.7671635936,0.3039952327,63.21072312,176.6696017,0.3782093483,0,66,559,4053.145536,0.9846440106,0.6338770463,-0.1494718995
29,0.3,rolling,33964,38596,2000,2000,2000,13711,0.4036921446,0.5963078554,17097,0.4429733651,0.7705491941,0.3110646567,0.8055017879,0.3251747443,0.7823594783,0.3465644108,130.2282711,322.5930275,0.3585442346,0,96,1092,3986.127988,0.9683632167,0.5926863738,-0.1332018364
29,0.3,rolling,33964,38596,3000,3000,3000,14611,0.4301907902,0.5698092098,18086,0.4685977822,0.7809869277,0.3359733836,0.8140831119,0.3502110572,0.791219728,0.3707638097,195.6869921,454.8841968,0.3454931216,0,119,1579,3920.669267,0.9524611137,0.5677776469,-0.1227641028
29,0.3,rolling,33964,38596,4000,4000,4000,15244,0.448828171,0.551171829,18799,0.4870711991,0.7874573603,0.3534330468,0.8194307059,0.367783585,0.7968508963,0.3881231216,259.479125,578.1257544,0.3381658357,0,136,2007.7,3856.877135,0.9369638805,0.5503179837,-0.1162936702
29,0.3,rolling,33964,38596,5000,5000,5000,15430,0.4543045578,0.5456954422,19002,0.4923308115,0.789889825,0.3588505476,0.8214777499,0.3732010859,0.7989159036,0.3933309151,284.035361,625.209138,0.3368114064,0,142,2180,3832.320899,0.9309983531,0.5449004829,-0.1138612055
29,0.3,rolling,33964,38596,inf,inf,1000000000000,33964,1,0,38596,1,0.9037510305,0.9037510305,0.918234062,0.918234062,0.9003005493,0.9003005493,4116.35626,4116.35626,0.2525909787,0.4054292781,6647.5,7128,0,0,0,0
29,0.3,static,33964,38596,1,1,1,901,0.02652808856,0.9734719114,1084,0.028085812,0.5427302997,0.01439759746,0.5990935997,0.01589280807,0.5525830258,0.01551974298,0.02652808856,1,0.6648168701,0,1,1,3153.854022,0.9999915887,0.8224885173,-0.294155815
29,0.3,static,33964,38596,10,10,10,5142,0.1513955953,0.8486044047,6532,0.1692403358,0.5931544146,0.08980096573,0.6429500596,0.09733980704,0.5987446418,0.1013317442,0.5877988458,3.882535978,0.550369506,0,3,8,3153.292751,0.9998136268,0.747085149,-0.2437317001
29,0.3,static,33964,38596,50,50,50,9105,0.2680779649,0.7319220351,11320,0.2932946419,0.6228445909,0.1669709104,0.6676830278,0.1789911073,0.634540636,0.1861073686,3.620627723,13.50587589,0.4451400329,0,8,36,3150.259922,0.9988520086,0.6699152043,-0.2140415238
29,0.3,static,33964,38596,100,100,100,11082,0.3262866565,0.6737133435,13727,0.3556586175,0.6365277026,0.2076904958,0.6791813122,0.2216077995,0.6490857434,0.2308529381,7.934842775,24.3186248,0.4100342898,0,13,71,3145.945707,0.9974841017,0.6291956189,-0.2003584121
29,0.3,static,33964,38596,250,250,250,13591,0.4001589919,0.5998410081,16827,0.4359778215,0.6562431021,0.2626015781,0.6984424216,0.2794880153,0.6690437987,0.2916882579,19.77008008,49.4055625,0.378044294,0,21,148,3134.11047,0.9937315064,0.5742845366,-0.1806430127
29,0.3,static,33964,38596,500,500,500,15291,0.4502119892,0.5497880108,18752,0.4858534563,0.6741874305,0.3035272642,0.7136592954,0.321297971,0.6857935154,0.3331951498,37.98772229,84.37741155,0.3566150023,0,29,269,3115.892828,0.9879552438,0.5333588505,-0.1626986842
29,0.3,static,33964,38596,1000,1000,1000,16956,0.4992344836,0.5007655164,20626,0.5344077106,0.6933828733,0.3461606407,0.7301150597,0.3644986148,0.7036749733,0.3760493315,73.3938582,147.0127978,0.3394668554,0,39,495,3080.486692,0.9767290305,0.490725474,-0.1435032414
29,0.3,static,33964,38596,2000,2000,2000,18497,0.5446060535,0.4553939465,22272,0.5770546171,0.7098448397,0.3865857967,0.7442187536,0.4053060383,0.7178520115,0.4142398176,137.6818396,252.8099692,0.324971617,0,53,878,3016.19871,0.9563452587,0.450300318,-0.127041275
29,0.3,static,33964,38596,3000,3000,3000,19289,0.5679248616,0.4320751384,23145,0.5996735413,0.7175073876,0.4074902838,0.7508198603,0.4264092653,0.7249513934,0.4347341693,195.149099,343.6178133,0.3173311214,0,63,1168,2958.731451,0.9381241312,0.4293958309,-0.1193787271
29,0.3,static,33964,38596,4000,4000,4000,19806,0.5831468614,0.4168531386,23720,0.6145714582,0.7224578411,0.4212990225,0.7551279555,0.4403504972,0.7295109612,0.4483366152,247.0698092,423.6836817,0.3128344946,0,69,1430,2906.810741,0.9216616466,0.4155870922,-0.1144282737
29,0.3,static,33964,38596,5000,5000,5000,19982,0.5883288187,0.4116711813,23918,0.6197015235,0.7246021419,0.4263043222,0.7570095229,0.4453705184,0.7314992892,0.453311224,270.387263,459.5852767,0.3120308277,0,71,1542.9,2883.493287,0.9142683882,0.4105817925,-0.1122839728
29,0.3,static,33964,38596,inf,inf,1000000000000,33964,1,0,38596,1,0.8368861147,0.8368861147,0.8560259182,0.8560259182,0.8326510519,0.8326510519,3153.88055,3153.88055,0.2525909787,0.2859498292,1012,7128,0,0,0,0
29,0.3,top1,33964,38596,1,1,1,33964,1,0,38596,1,0.2181132964,0.2181132964,0.2336138241,0.2336138241,0.2222769199,0.2222769199,1,1,0.2525909787,0,1,1,0,0,0,0
29,0.3,top1,33964,38596,10,10,10,33964,1,0,38596,1,0.2181132964,0.2181132964,0.2336138241,0.2336138241,0.2222769199,0.2222769199,1,1,0.2525909787,0,1,1,0,0,0,0
29,0.3,top1,33964,38596,50,50,50,33964,1,0,38596,1,0.2181132964,0.2181132964,0.2336138241,0.2336138241,0.2222769199,0.2222769199,1,1,0.2525909787,0,1,1,0,0,0,0
29,0.3,top1,33964,38596,100,100,100,33964,1,0,38596,1,0.2181132964,0.2181132964,0.2336138241,0.2336138241,0.2222769199,0.2222769199,1,1,0.2525909787,0,1,1,0,0,0,0
29,0.3,top1,33964,38596,250,250,250,33964,1,0,38596,1,0.2181132964,0.2181132964,0.2336138241,0.2336138241,0.2222769199,0.2222769199,1,1,0.2525909787,0,1,1,0,0,0,0
29,0.3,top1,33964,38596,500,500,500,33964,1,0,38596,1,0.2181132964,0.2181132964,0.2336138241,0.2336138241,0.2222769199,0.2222769199,1,1,0.2525909787,0,1,1,0,0,0,0
29,0.3,top1,33964,38596,1000,1000,1000,33964,1,0,38596,1,0.2181132964,0.2181132964,0.2336138241,0.2336138241,0.2222769199,0.2222769199,1,1,0.2525909787,0,1,1,0,0,0,0
29,0.3,top1,33964,38596,2000,2000,2000,33964,1,0,38596,1,0.2181132964,0.2181132964,0.2336138241,0.2336138241,0.2222769199,0.2222769199,1,1,0.2525909787,0,1,1,0,0,0,0
29,0.3,top1,33964,38596,3000,3000,3000,33964,1,0,38596,1,0.2181132964,0.2181132964,0.2336138241,0.2336138241,0.2222769199,0.2222769199,1,1,0.2525909787,0,1,1,0,0,0,0
29,0.3,top1,33964,38596,4000,4000,4000,33964,1,0,38596,1,0.2181132964,0.2181132964,0.2336138241,0.2336138241,0.2222769199,0.2222769199,1,1,0.2525909787,0,1,1,0,0,0,0
29,0.3,top1,33964,38596,5000,5000,5000,33964,1,0,38596,1,0.2181132964,0.2181132964,0.2336138241,0.2336138241,0.2222769199,0.2222769199,1,1,0.2525909787,0,1,1,0,0,0,0
29,0.3,top1,33964,38596,inf,inf,1000000000000,33964,1,0,38596,1,0.2181132964,0.2181132964,0.2336138241,0.2336138241,0.2222769199,0.2222769199,1,1,0.2525909787,0,1,1,0,0,0,0
29,0.3,weighted,33964,38596,1,1,1,306,0.009009539512,0.9909904605,404,0.01046740595,0.4803921569,0.004328112119,0.5502178649,0.004957209594,0.4876237624,0.005104155871,0.009009539512,1,0.6437908497,0,1,1,4101.864592,0.9999978036,0.8988046167,-0.4227405719
29,0.3,weighted,33964,38596,10,10,10,2831,0.08335296196,0.916647038,3816,0.09887034926,0.6305192511,0.05255564716,0.6892292582,0.05744930014,0.6294549266,0.06223442844,0.3751619362,4.50088308,0.634758036,0,4,8,4101.49844,0.9999085389,0.8505770816,-0.2726134776
29,0.3,weighted,33964,38596,50,50,50,5664,0.1667648098,0.8332351902,7301,0.1891646803,0.6792019774,0.1132669886,0.7277014278,0.1213549902,0.6883988495,0.1302207483,2.560829113,15.3559322,0.5052966102,0,11,38,4099.312772,0.9993756928,0.7898657402,-0.2239307514
29,0.3,weighted,33964,38596,100,100,100,6996,0.2059828053,0.7940171947,8935,0.2315006736,0.6966838193,0.1435048875,0.7424863094,0.1529394129,0.7073307219,0.1637475386,5.473501354,26.57261292,0.4699828473,0,16,72,4096.4001,0.9986656095,0.7596278412,-0.2064489094
29,0.3,weighted,33964,38596,250,250,250,9255,0.2724944058,0.7275055942,11755,0.3045652399,0.7250135062,0.1975621246,0.7660588543,0.2087467523,0.7368779243,0.2244274018,16.67188788,61.18249595,0.4208535927,0,29,180,4085.201714,0.9959355432,0.7055706042,-0.1781192226
29,0.3,weighted,33964,38596,500,500,500,10784,0.3175126605,0.6824873395,13710,0.3552181573,0.7410979228,0.2353079731,0.7810739689,0.2480008739,0.7547045952,0.2680847756,32.72850665,103.0778004,0.3954933234,0,44,303,4069.145095,0.9920210836,0.6678247556,-0.1620348059
29,0.3,weighted,33964,38596,1000,1000,1000,12225,0.3599399364,0.6400600636,15372,0.3982796145,0.754192229,0.271463903,0.7918624415,0.2850229168,0.766653656,0.3053425225,63.34409963,175.9851943,0.3776687117,0,66,559,4038.529502,0.9845572766,0.6316688258,-0.1489404997
29,0.3,weighted,33964,38596,2000,2000,2000,13776,0.4056059357,0.5943940643,17170,0.4448647528,0.7703252033,0.3124484749,0.8051951472,0.3265919311,0.7818287711,0.347808063,129.8468378,320.1305168,0.3577235772,0,96,1088,3972.026764,0.9683445054,0.5906842539,-0.1328075255
29,0.3,weighted,33964,38596,3000,3000,3000,14670,0.4319279237,0.5680720763,18150,0.4702559851,0.7802999318,0.3370333294,0.8133516256,0.3513092789,0.7903030303,0.37164473,194.7743788,450.9418541,0.3450579414,0,117,1570,3907.099223,0.9525157531,0.5660993994,-0.1228327969
29,0.3,weighted,33964,38596,4000,4000,4000,15310,0.450771405,0.549228595,18873,0.4889884962,0.7871979099,0.3548463079,0.8190747886,0.3692154933,0.7963227892,0.3893926832,259.0286774,574.634226,0.3377531025,0,134,2005,3842.844924,0.9368511313,0.5482864209,-0.1159348189
29,0.3,weighted,33964,38596,5000,5000,5000,15493,0.456159463,0.543840537,19069,0.4940667427,0.789582392,0.3601754799,0.821082748,0.3745446654,0.7983113955,0.3944191108,283.3080615,621.0724198,0.3366681727,0,140,2167,3818.56554,0.9309320352,0.5429572489,-0.1135503367
29,0.3,weighted,33964,38596,inf,inf,1000000000000,33964,1,0,38596,1,0.9031327288,0.9031327288,0.9176540361,0.9176540361,0.8995750855,0.8995750855,4101.873601,4101.873601,0.2525909787,0.4030444,6601.5,7128,0,0,0,0
43,0.3,adaptive,33964,38596,1,1,1,217,0.00638911789,0.9936108821,262,0.006788268214,0.5023041475,0.003209280415,0.5537634409,0.003538059907,0.5076335878,0.003445952948,0.00638911789,1,0.6129032258,0,1,1,3976.045607,0.9999983931,0.8962725238,-0.3971776568
43,0.3,adaptive,33964,38596,10,10,10,2788,0.08208691556,0.9179130844,3709,0.09609804125,0.6513629842,0.05346837828,0.7150602171,0.05869708766,0.6672957671,0.06412581615,0.3915616535,4.770086083,0.637374462,0,4,9,3975.660435,0.99990152,0.846013426,-0.24811882
43,0.3,adaptive,33964,38596,50,50,50,5749,0.1692674597,0.8307325403,7429,0.1924810861,0.6874238998,0.1163584972,0.7412390195,0.1254676458,0.7085745053,0.1363871904,2.817365446,16.64445991,0.5126108889,0,11,40,3973.234631,0.9992914163,0.783123307,-0.2120579045
43,0.3,adaptive,33964,38596,100,100,100,7342,0.2161700624,0.7838299376,9315,0.2413462535,0.7135657859,0.1542515605,0.7608121933,0.1644648193,0.7325818572,0.1768058866,6.224679072,28.79528739,0.4727594661,0,20,73,3969.827317,0.9984344573,0.7452302438,-0.1859160184
43,0.3,adaptive,33964,38596,250,250,250,9828,0.2893652102,0.7106347898,12332,0.3195149756,0.7396214896,0.2140207278,0.7816018644,0.2261683878,0.7573791761,0.241993989,18.25739018,63.09462759,0.4258241758,0,35,174,3957.794606,0.9954081611,0.6854610764,-0.1598603146
43,0.3,adaptive,33964,38596,500,500,500,11445,0.3369744435,0.6630255565,14428,0.3738211214,0.7460899956,0.2514132611,0.7890788058,0.2658993915,0.7658719157,0.2862990984,35.42771758,105.1347313,0.3944954128,0,50,305,3940.624279,0.9910897248,0.6480685432,-0.1533918086
43,0.3,adaptive,33964,38596,1000,1000,1000,13074,0.3849369921,0.6150630079,16386,0.424551767,0.7585283769,0.2919856318,0.7988371283,0.3075019614,0.7775540095,0.3301119287,70.11241314,182.1399725,0.3666054765,0,71,582,3905.939583,0.9823663239,0.6074961724,-0.1409534273
43,0.3,adaptive,33964,38596,2000,2000,2000,14636,0.4309268637,0.5690731363,18145,0.470126438,0.7743235857,0.3336768343,0.8111458014,0.3495445162,0.7907963626,0.3717742771,136.1777765,316.0113419,0.3509155507,0,99.5,1043.5,3839.87422,0.9657505041,0.56580497,-0.1251582186
43,0.3,adaptive,33964,38596,3000,3000,3000,15306,0.4506536333,0.5493463667,18876,0.4890662245,0.7806742454,0.3518136851,0.8161786194,0.3678138602,0.796037296,0.3893149549,183.44556,407.0655299,0.3431987456,0,113,1356,3792.606436,0.953862384,0.5476681192,-0.1188075589
43,0.3,adaptive,33964,38596,4000,4000,4000,15420,0.4540101284,0.5459898716,18998,0.4922271738,0.7819714656,0.3550229655,0.8172133559,0.3710231406,0.7970839036,0.3923463571,195.2083382,429.9647211,0.342542153,0,115,1423.1,3780.843658,0.9509039775,0.5444588388,-0.1175103386
43,0.3,adaptive,33964,38596,5000,5000,5000,15939,0.469291014,0.530708986,19560,0.5067882682,0.7878160487,0.3697149923,0.8220358836,0.3857740534,0.8018916155,0.4063892631,265.7299788,566.2370914,0.3377250769,0,126,1754.2,3710.322017,0.9331673783,0.5297668119,-0.1116657556
43,0.3,adaptive,33964,38596,inf,inf,1000000000000,33964,1,0,38596,1,0.8994818043,0.8994818043,0.9156046583,0.9156046583,0.8987200746,0.8987200746,3976.051996,3976.051996,0.2561535744,0.3571134142,6155,7128,0,0,0,0
43,0.3,rolling,33964,38596,1,1,1,214,0.006300789071,0.9936992109,258,0.006684630532,0.5046728972,0.003179837475,0.554517134,0.003493895497,0.507751938,0.003394134107,0.006300789071,1,0.6121495327,0,1,1,3989.683017,0.9999984207,0.8969791544,-0.3954860947
43,0.3,rolling,33964,38596,10,10,10,2762,0.08132139913,0.9186786009,3675,0.09521712095,0.6535119479,0.05314450595,0.7170243369,0.05830942228,0.6693877551,0.06373717484,0.3890295607,4.783852281,0.6390296886,0,4,9,3989.300289,0.9999024913,0.8470144859,-0.246647044
43,0.3,rolling,33964,38596,50,50,50,5692,0.1675892121,0.8324107879,7363,0.1907710644,0.6872803935,0.1151807796,0.7412537696,0.1242261352,0.7086785278,0.135195357,2.782122247,16.60084329,0.5142304989,0,11,40,3986.907196,0.999302672,0.7849782122,-0.2128785983
43,0.3,rolling,33964,38596,100,100,100,7282,0.214403486,0.785596514,9247,0.2395844129,0.7136775611,0.153014957,0.7610614927,0.1631742371,0.7328863415,0.1755881438,6.167795313,28.76723428,0.4736336171,0,20,73,3983.521523,0.9984540663,0.7471440349,-0.1864814308
43,0.3,rolling,33964,38596,250,250,250,9771,0.2876869627,0.7123130373,12260,0.3176494974,0.7404564528,0.2130196679,0.7823405782,0.2250691847,0.7582381729,0.2408539745,18.21231304,63.30600757,0.4270801351,0,35,175,3971.477005,0.9954351551,0.687139324,-0.1597025391
43,0.3,rolling,33964,38596,500,500,500,11391,0.3353845248,0.6646154752,14355,0.3719297337,0.7469054517,0.25050053,0.7896956895,0.2648517136,0.7665621735,0.285107265,35.43077965,105.6422614,0.394521991,0,51,305,3954.258538,0.9911194139,0.6496584619,-0.1532535402
43,0.3,rolling,33964,38596,1000,1000,1000,13011,0.3830820869,0.6169179131,16318,0.4227899264,0.7594343248,0.290925686,0.7996372261,0.3063266973,0.7785880623,0.3291791896,70.00792015,182.7491353,0.3676120206,0,71,583,3919.681398,0.982452789,0.6092333059,-0.1407246671
43,0.3,rolling,33964,38596,2000,2000,2000,14569,0.4289541868,0.5710458132,18073,0.4682609597,0.7748644382,0.332381345,0.8116443555,0.3481582445,0.7915122005,0.3706342626,136.0203451,317.0976045,0.350744732,0,101,1049,3853.668973,0.9659070333,0.5677776469,-0.1252945537
43,0.3,rolling,33964,38596,3000,3000,3000,15236,0.4485926275,0.5514073725,18803,0.4871748368,0.7813074298,0.3504887528,0.8167725529,0.3663981455,0.7968409296,0.3882008498,182.8826404,407.6808874,0.3437253872,0,114,1354,3806.806678,0.9541611825,0.5496702391,-0.1188515621
43,0.3,rolling,33964,38596,4000,4000,4000,15352,0.4520080085,0.5479919915,18926,0.4903616955,0.7826341845,0.3537569191,0.8178313324,0.3696663118,0.7978970728,0.3912581615,194.705865,430.757556,0.3430171965,0,116,1428,3794.983453,0.9511977376,0.5464020728,-0.1175248074
43,0.3,rolling,33964,38596,5000,5000,5000,15874,0.4673772229,0.5326227771,19494,0.5050782465,0.7885221116,0.3685372748,0.8226878301,0.3845055534,0.8027598235,0.405456524,265.6044341,568.2870732,0.3381630339,0,127,1764,3724.084884,0.933427289,0.5316217171,-0.1116368802
43,0.3,rolling,33964,38596,inf,inf,1000000000000,33964,1,0,38596,1,0.9001589919,0.9001589919,0.9161910635,0.9161910635,0.8994455384,0.8994455384,3989.689318,3989.689318,0.2561535744,0.3588799906,6209.5,7128,0,0,0,0
43,0.3,static,33964,38596,1,1,1,1016,0.02991402662,0.9700859734,1227,0.03179085916,0.5816929134,0.01740077729,0.6405347769,0.01916097437,0.586797066,0.01865478288,0.02991402662,1,0.7086614173,0,1,1,2930.480538,0.9999897922,0.8097397244,-0.2454475883
43,0.3,static,33964,38596,10,10,10,5092,0.1499234484,0.8500765516,6469,0.1676080423,0.59564022,0.08930043576,0.6473656935,0.09705529711,0.6030298346,0.10107265,0.588211047,3.923409269,0.5614689709,0,3,8,2929.922241,0.9997992803,0.737840066,-0.2315002818
43,0.3,static,33964,38596,50,50,50,9641,0.2838593805,0.7161406195,11899,0.3082961965,0.6357224354,0.1804557767,0.6798368986,0.1929780809,0.6499705858,0.2003834594,4.027735249,14.18919199,0.4426926667,0,9,36,2926.482717,0.9986255858,0.646684725,-0.1914180663
43,0.3,static,33964,38596,100,100,100,11723,0.3451595807,0.6548404193,14409,0.3733288424,0.6474451932,0.2234719114,0.6890492371,0.2378319458,0.6611839822,0.2468390507,8.549788011,24.77053655,0.4080013648,0,14,70,2921.960664,0.9970824919,0.6036685903,-0.1796953085
43,0.3,static,33964,38596,250,250,250,14832,0.4366976799,0.5633023201,18222,0.4721214634,0.6666666667,0.2911317866,0.7067250293,0.3086251806,0.6804412249,0.3212509068,23.39909905,53.58191748,0.3658980583,0,23,160,2907.111353,0.9920153504,0.5360087151,-0.160473835
43,0.3,static,33964,38596,500,500,500,16682,0.4911671181,0.5088328819,20304,0.5260648772,0.6824121808,0.3351784242,0.7200333075,0.3536566846,0.6948384555,0.3655301067,42.85914498,87.25980098,0.3463613476,0,33,264,2887.651307,0.9853748534,0.4919620775,-0.1447283209
43,0.3,static,33964,38596,1000,1000,1000,18290,0.538511365,0.461488635,22038,0.5709918126,0.6969382176,0.3753091509,0.7320445946,0.3942143339,0.7074598421,0.4039537776,76.67818867,142.3891744,0.3296336796,0,43,461,2853.832264,0.9738345282,0.4518313508,-0.1302022841
43,0.3,static,33964,38596,2000,2000,2000,19670,0.5791426216,0.4208573784,23534,0.6097523059,0.7089984748,0.4106112354,0.7422892206,0.4298913252,0.7180674768,0.4378432998,134.8051466,232.7667514,0.3208439248,0,54,767,2795.705306,0.9539994316,0.4165292663,-0.1181420269
43,0.3,static,33964,38596,3000,3000,3000,20340,0.5988693911,0.4011306089,24267,0.6287439113,0.7152900688,0.428365328,0.7476849706,0.4477656431,0.7237812667,0.4550730646,181.580497,303.2055064,0.3158800393,0,61,1005,2748.929955,0.9380379289,0.3987751737,-0.1118504329
43,0.3,static,33964,38596,4000,4000,4000,20440,0.6018136851,0.3981863149,24378,0.631619857,0.7162915851,0.4310740784,0.7485524609,0.450489115,0.7247108048,0.4577417349,191.8207514,318.7377691,0.3152152642,0,62,1054,2738.689701,0.9345435703,0.3960664233,-0.1108489166
43,0.3,static,33964,38596,5000,5000,5000,20948,0.6167706984,0.3832293016,24925,0.6457923101,0.7222646553,0.4454716759,0.7538386625,0.4649455983,0.7299899699,0.471421909,260.5147215,422.3850487,0.3124403284,0,68,1306,2669.995731,0.9111026131,0.3816688258,-0.1048758464
43,0.3,static,33964,38596,inf,inf,1000000000000,33964,1,0,38596,1,0.8271405017,0.8271405017,0.8466585886,0.8466585886,0.8242563996,0.8242563996,2930.510452,2930.510452,0.2561535744,0.2396949711,565,7128,0,0,0,0
43,0.3,top1,33964,38596,1,1,1,33964,1,0,38596,1,0.2206159463,0.2206159463,0.236674698,0.236674698,0.2254119598,0.2254119598,1,1,0.2561535744,0,1,1,0,0,0,0
43,0.3,top1,33964,38596,10,10,10,33964,1,0,38596,1,0.2206159463,0.2206159463,0.236674698,0.236674698,0.2254119598,0.2254119598,1,1,0.2561535744,0,1,1,0,0,0,0
43,0.3,top1,33964,38596,50,50,50,33964,1,0,38596,1,0.2206159463,0.2206159463,0.236674698,0.236674698,0.2254119598,0.2254119598,1,1,0.2561535744,0,1,1,0,0,0,0
43,0.3,top1,33964,38596,100,100,100,33964,1,0,38596,1,0.2206159463,0.2206159463,0.236674698,0.236674698,0.2254119598,0.2254119598,1,1,0.2561535744,0,1,1,0,0,0,0
43,0.3,top1,33964,38596,250,250,250,33964,1,0,38596,1,0.2206159463,0.2206159463,0.236674698,0.236674698,0.2254119598,0.2254119598,1,1,0.2561535744,0,1,1,0,0,0,0
43,0.3,top1,33964,38596,500,500,500,33964,1,0,38596,1,0.2206159463,0.2206159463,0.236674698,0.236674698,0.2254119598,0.2254119598,1,1,0.2561535744,0,1,1,0,0,0,0
