seed,deletion_rate,timestamp,window_label,half_life,score_count,span_blocks,unique_timestamp_count,effective_sample_size
43,0.2,340,all_history,7,38488,70,70,11586.50988
43,0.2,340,all_history,14,38488,70,70,21574.17916
43,0.2,340,all_history,30,38488,70,70,32161.69512
43,0.2,340,all_history,inf,38488,70,70,38488
43,0.2,341,count_250,7,250,1,1,250
43,0.2,341,count_250,14,250,1,1,250
43,0.2,341,count_250,30,250,1,1,250
43,0.2,341,count_250,inf,250,1,1,250
43,0.2,341,count_500,7,500,2,2,498.931082
43,0.2,341,count_500,14,500,2,2,499.727898
43,0.2,341,count_500,30,500,2,2,499.9402105
43,0.2,341,count_500,inf,500,2,2,500
43,0.2,341,count_1000,7,1000,3,3,993.4573212
43,0.2,341,count_1000,14,1000,3,3,998.3551334
43,0.2,341,count_1000,30,1000,3,3,999.6413757
43,0.2,341,count_1000,inf,1000,3,3,1000
43,0.2,341,count_2000,7,2000,5,5,1966.837147
43,0.2,341,count_2000,14,2000,5,5,1991.692656
43,0.2,341,count_2000,30,2000,5,5,1998.196057
43,0.2,341,count_2000,inf,2000,5,5,2000
43,0.2,341,all_history,7,38816,71,71,11489.95441
43,0.2,341,all_history,14,38816,71,71,21574.4546
43,0.2,341,all_history,30,38816,71,71,32339.68238
43,0.2,341,all_history,inf,38816,71,71,38816
43,0.2,342,count_250,7,250,1,1,250
43,0.2,342,count_250,14,250,1,1,250
43,0.2,342,count_250,30,250,1,1,250
43,0.2,342,count_250,inf,250,1,1,250
43,0.2,342,count_500,7,500,1,1,500
43,0.2,342,count_500,14,500,1,1,500
43,0.2,342,count_500,30,500,1,1,500
43,0.2,342,count_500,inf,500,1,1,500
43,0.2,342,count_1000,7,1000,3,3,995.9395284
43,0.2,342,count_1000,14,1000,3,3,998.9505946
43,0.2,342,count_1000,30,1000,3,3,999.7675817
43,0.2,342,count_1000,inf,1000,3,3,1000
43,0.2,342,count_2000,7,2000,5,5,1961.098076
43,0.2,342,count_2000,14,2000,5,5,1990.026362
43,0.2,342,count_2000,30,2000,5,5,1997.81005
43,0.2,342,count_2000,inf,2000,5,5,2000
43,0.2,342,all_history,7,39392,72,72,11316.091
43,0.2,342,all_history,14,39392,72,72,21559.08048
43,0.2,342,all_history,30,39392,72,72,32643.00259
43,0.2,342,all_history,inf,39392,72,72,39392
43,0.2,343,count_250,7,250,1,1,250
43,0.2,343,count_250,14,250,1,1,250
43,0.2,343,count_250,30,250,1,1,250
43,0.2,343,count_250,inf,250,1,1,250
43,0.2,343,count_500,7,500,1,1,500
43,0.2,343,count_500,14,500,1,1,500
43,0.2,343,count_500,30,500,1,1,500
43,0.2,343,count_500,inf,500,1,1,500
43,0.2,343,count_1000,7,1000,2,2,997.7984064
43,0.2,343,count_1000,14,1000,2,2,999.4406223
43,0.2,343,count_1000,30,1000,2,2,999.8772137
43,0.2,343,count_1000,inf,1000,2,2,1000
43,0.2,343,count_2000,7,2000,5,5,1971.310906
43,0.2,343,count_2000,14,2000,5,5,1992.484554
43,0.2,343,count_2000,30,2000,5,5,1998.32731
43,0.2,343,count_2000,inf,2000,5,5,2000
43,0.2,343,all_history,7,40028,73,73,11204.39567
43,0.2,343,all_history,14,40028,73,73,21560.72883
43,0.2,343,all_history,30,40028,73,73,32975.72965
43,0.2,343,all_history,inf,40028,73,73,40028
43,0.2,344,count_250,7,250,1,1,250
43,0.2,344,count_250,14,250,1,1,250
43,0.2,344,count_250,30,250,1,1,250
43,0.2,344,count_250,inf,250,1,1,250
43,0.2,344,count_500,7,500,1,1,500
43,0.2,344,count_500,14,500,1,1,500
43,0.2,344,count_500,30,500,1,1,500
43,0.2,344,count_500,inf,500,1,1,500
43,0.2,344,count_1000,7,1000,2,2,997.8167872
43,0.2,344,count_1000,14,1000,2,2,999.4449778
43,0.2,344,count_1000,30,1000,2,2,999.8781319
43,0.2,344,count_1000,inf,1000,2,2,1000
43,0.2,344,count_2000,7,2000,4,4,1983.216642
43,0.2,344,count_2000,14,2000,4,4,1995.715542
43,0.2,344,count_2000,30,2000,4,4,1999.058263
43,0.2,344,count_2000,inf,2000,4,4,2000
43,0.2,344,all_history,7,40670,74,74,11161.79463
43,0.2,344,all_history,14,40670,74,74,21584.80255
43,0.2,344,all_history,30,40670,74,74,33310.89988
43,0.2,344,all_history,inf,40670,74,74,40670
43,0.2,345,count_250,7,250,1,1,250
43,0.2,345,count_250,14,250,1,1,250
43,0.2,345,count_250,30,250,1,1,250
43,0.2,345,count_250,inf,250,1,1,250
43,0.2,345,count_500,7,500,1,1,500
43,0.2,345,count_500,14,500,1,1,500
43,0.2,345,count_500,30,500,1,1,500
43,0.2,345,count_500,inf,500,1,1,500
43,0.2,345,count_1000,7,1000,2,2,997.8422914
43,0.2,345,count_1000,14,1000,2,2,999.4510474
43,0.2,345,count_1000,30,1000,2,2,999.8794148
43,0.2,345,count_1000,inf,1000,2,2,1000
43,0.2,345,count_2000,7,2000,4,4,1985.028327
43,0.2,345,count_2000,14,2000,4,4,1996.201752
43,0.2,345,count_2000,30,2000,4,4,1999.167807
43,0.2,345,count_2000,inf,2000,4,4,2000
43,0.2,345,all_history,7,41320,75,75,11169.0834
43,0.2,345,all_history,14,41320,75,75,21629.04768
43,0.2,345,all_history,30,41320,75,75,33649.62049
43,0.2,345,all_history,inf,41320,75,75,41320
43,0.2,346,count_250,7,250,1,1,250
43,0.2,346,count_250,14,250,1,1,250
43,0.2,346,count_250,30,250,1,1,250
43,0.2,346,count_250,inf,250,1,1,250
43,0.2,346,count_500,7,500,1,1,500
43,0.2,346,count_500,14,500,1,1,500
43,0.2,346,count_500,30,500,1,1,500
43,0.2,346,count_500,inf,500,1,1,500
43,0.2,346,count_1000,7,1000,2,2,997.6704547
43,0.2,346,count_1000,14,1000,2,2,999.4109262
43,0.2,346,count_1000,30,1000,2,2,999.8710303
43,0.2,346,count_1000,inf,1000,2,2,1000
43,0.2,346,count_2000,7,2000,4,4,1984.02179
43,0.2,346,count_2000,14,2000,4,4,1995.946032
43,0.2,346,count_2000,30,2000,4,4,1999.111759
43,0.2,346,count_2000,inf,2000,4,4,2000
43,0.2,346,all_history,7,41906,76,76,11196.32507
43,0.2,346,all_history,14,41906,76,76,21678.42428
43,0.2,346,all_history,30,41906,76,76,33952.85574
43,0.2,346,all_history,inf,41906,76,76,41906
43,0.2,347,count_250,7,250,2,2,249.789002
43,0.2,347,count_250,14,250,2,2,249.9451038
43,0.2,347,count_250,30,250,2,2,249.9877899
43,0.2,347,count_250,inf,250,2,2,250
43,0.2,347,count_500,7,500,2,2,498.780022
43,0.2,347,count_500,14,500,2,2,499.6956462
43,0.2,347,count_500,30,500,2,2,499.9338479
43,0.2,347,count_500,inf,500,2,2,500
43,0.2,347,count_1000,7,1000,3,3,995.9736017
43,0.2,347,count_1000,14,1000,3,3,998.9898464
43,0.2,347,count_1000,30,1000,3,3,999.77975
43,0.2,347,count_1000,inf,1000,3,3,1000
43,0.2,347,count_2000,7,2000,4,4,1981.175384
43,0.2,347,count_2000,14,2000,4,4,1995.305993
43,0.2,347,count_2000,30,2000,4,4,1998.981348
43,0.2,347,count_2000,inf,2000,4,4,2000
43,0.2,347,all_history,7,42130,77,77,11181.04484
43,0.2,347,all_history,14,42130,77,77,21684.99767
43,0.2,347,all_history,30,42130,77,77,34063.96628
43,0.2,347,all_history,inf,42130,77,77,42130
43,0.2,348,count_250,7,250,1,1,250
43,0.2,348,count_250,14,250,1,1,250
43,0.2,348,count_250,30,250,1,1,250
43,0.2,348,count_250,inf,250,1,1,250
43,0.2,348,count_500,7,500,2,2,498.8656681
43,0.2,348,count_500,14,500,2,2,499.7124466
43,0.2,348,count_500,30,500,2,2,499.9369589
43,0.2,348,count_500,inf,500,2,2,500
43,0.2,348,count_1000,7,1000,3,3,992.5323269
43,0.2,348,count_1000,14,1000,3,3,998.1432955
43,0.2,348,count_1000,30,1000,3,3,999.5977543
43,0.2,348,count_1000,inf,1000,3,3,1000
43,0.2,348,count_2000,7,2000,5,5,1969.71644
43,0.2,348,count_2000,14,2000,5,5,1992.514849
43,0.2,348,count_2000,30,2000,5,5,1998.385278
43,0.2,348,count_2000,inf,2000,5,5,2000
43,0.2,348,all_history,7,42436,78,78,11098.59024
43,0.2,348,all_history,14,42436,78,78,21663.55349
43,0.2,348,all_history,30,42436,78,78,34205.5645
43,0.2,348,all_history,inf,42436,78,78,42436
43,0.2,349,count_250,7,250,1,1,250
43,0.2,349,count_250,14,250,1,1,250
43,0.2,349,count_250,30,250,1,1,250
43,0.2,349,count_250,inf,250,1,1,250
43,0.2,349,count_500,7,500,1,1,500
43,0.2,349,count_500,14,500,1,1,500
43,0.2,349,count_500,30,500,1,1,500
43,0.2,349,count_500,inf,500,1,1,500
43,0.2,349,count_1000,7,1000,2,2,998.0867169
43,0.2,349,count_1000,14,1000,2,2,999.5103155
43,0.2,349,count_1000,30,1000,2,2,999.8920797
43,0.2,349,count_1000,inf,1000,2,2,1000
43,0.2,349,count_2000,7,2000,5,5,1961.819524
43,0.2,349,count_2000,14,2000,5,5,1990.138471
43,0.2,349,count_2000,30,2000,5,5,1997.826404
43,0.2,349,count_2000,inf,2000,5,5,2000
43,0.2,349,all_history,7,43150,79,79,10944.02923
43,0.2,349,all_history,14,43150,79,79,21615.02783
43,0.2,349,all_history,30,43150,79,79,34528.76534
43,0.2,349,all_history,inf,43150,79,79,43150
43,0.2,350,count_250,7,250,1,1,250
43,0.2,350,count_250,14,250,1,1,250
43,0.2,350,count_250,30,250,1,1,250
43,0.2,350,count_250,inf,250,1,1,250
43,0.2,350,count_500,7,500,1,1,500
43,0.2,350,count_500,14,500,1,1,500
43,0.2,350,count_500,30,500,1,1,500
43,0.2,350,count_500,inf,500,1,1,500
43,0.2,350,count_1000,7,1000,2,2,997.7017044
43,0.2,350,count_1000,14,1000,2,2,999.4180483
43,0.2,350,count_1000,30,1000,2,2,999.8724968
43,0.2,350,count_1000,inf,1000,2,2,1000
43,0.2,350,count_2000,7,2000,5,5,1973.451462
43,0.2,350,count_2000,14,2000,5,5,1992.977091
43,0.2,350,count_2000,30,2000,5,5,1998.427687
43,0.2,350,count_2000,inf,2000,5,5,2000
43,0.2,350,all_history,7,43750,80,80,10902.0563
43,0.2,350,all_history,14,43750,80,80,21606.51792
43,0.2,350,all_history,30,43750,80,80,34802.39795
43,0.2,350,all_history,inf,43750,80,80,43750
43,0.2,351,count_250,7,250,1,1,250
43,0.2,351,count_250,14,250,1,1,250
43,0.2,351,count_250,30,250,1,1,250
43,0.2,351,count_250,inf,250,1,1,250
43,0.2,351,count_500,7,500,1,1,500
43,0.2,351,count_500,14,500,1,1,500
43,0.2,351,count_500,30,500,1,1,500
43,0.2,351,count_500,inf,500,1,1,500
43,0.2,351,count_1000,7,1000,2,2,997.862164
43,0.2,351,count_1000,14,1000,2,2,999.4557959
43,0.2,351,count_1000,30,1000,2,2,999.8804209
43,0.2,351,count_1000,inf,1000,2,2,1000
43,0.2,351,count_2000,7,2000,4,4,1985.627927
43,0.2,351,count_2000,14,2000,4,4,1996.37741
43,0.2,351,count_2000,30,2000,4,4,1999.209137
43,0.2,351,count_2000,inf,2000,4,4,2000
43,0.2,351,all_history,7,44406,81,81,10906.93773
43,0.2,351,all_history,14,44406,81,81,21619.53458
43,0.2,351,all_history,30,44406,81,81,35101.61366
43,0.2,351,all_history,inf,44406,81,81,44406
43,0.2,352,count_250,7,250,1,1,250
43,0.2,352,count_250,14,250,1,1,250
43,0.2,352,count_250,30,250,1,1,250
43,0.2,352,count_250,inf,250,1,1,250
43,0.2,352,count_500,7,500,1,1,500
43,0.2,352,count_500,14,500,1,1,500
43,0.2,352,count_500,30,500,1,1,500
43,0.2,352,count_500,inf,500,1,1,500
43,0.2,352,count_1000,7,1000,2,2,997.5739462
43,0.2,352,count_1000,14,1000,2,2,999.3903149
43,0.2,352,count_1000,30,1000,2,2,999.8669641
43,0.2,352,count_1000,inf,1000,2,2,1000
43,0.2,352,count_2000,7,2000,4,4,1982.142386
43,0.2,352,count_2000,14,2000,4,4,1995.460641
43,0.2,352,count_2000,30,2000,4,4,1999.004586
43,0.2,352,count_2000,inf,2000,4,4,2000
43,0.2,352,all_history,7,44928,82,82,10924.80508
43,0.2,352,all_history,14,44928,82,82,21637.54326
43,0.2,352,all_history,30,44928,82,82,35337.60407
43,0.2,352,all_history,inf,44928,82,82,44928
43,0.2,353,count_250,7,250,1,1,250
43,0.2,353,count_250,14,250,1,1,250
43,0.2,353,count_250,30,250,1,1,250
43,0.2,353,count_250,inf,250,1,1,250
43,0.2,353,count_500,7,500,2,2,499.6836033
43,0.2,353,count_500,14,500,2,2,499.9174799
43,0.2,353,count_500,30,500,2,2,499.9816201
43,0.2,353,count_500,inf,500,2,2,500
43,0.2,353,count_1000,7,1000,3,3,997.2885401
43,0.2,353,count_1000,14,1000,3,3,999.3184257
43,0.2,353,count_1000,30,1000,3,3,999.8512414
43,0.2,353,count_1000,inf,1000,3,3,1000
43,0.2,353,count_2000,7,2000,4,4,1979.222959
43,0.2,353,count_2000,14,2000,4,4,1994.763532
43,0.2,353,count_2000,30,2000,4,4,1998.857567
43,0.2,353,count_2000,inf,2000,4,4,2000
43,0.2,353,all_history,7,45390,83,83,10922.15359
43,0.2,353,all_history,14,45390,83,83,21644.51447
43,0.2,353,all_history,30,45390,83,83,35540.42874
43,0.2,353,all_history,inf,45390,83,83,45390
43,0.2,354,count_250,7,250,2,2,249.9307731
43,0.2,354,count_250,14,250,2,2,249.9818758
43,0.2,354,count_250,30,250,2,2,249.9959544
43,0.2,354,count_250,inf,250,2,2,250
43,0.2,354,count_500,7,500,2,2,498.7767285
43,0.2,354,count_500,14,500,2,2,499.6937299
43,0.2,354,count_500,30,500,2,2,499.9333043
43,0.2,354,count_500,inf,500,2,2,500
43,0.2,354,count_1000,7,1000,3,3,994.7536002
43,0.2,354,count_1000,14,1000,3,3,998.6863695
43,0.2,354,count_1000,30,1000,3,3,999.7140422
43,0.2,354,count_1000,inf,1000,3,3,1000
43,0.2,354,count_2000,7,2000,5,5,1974.69838
43,0.2,354,count_2000,14,2000,5,5,1993.682305
43,0.2,354,count_2000,30,2000,5,5,1998.628913
43,0.2,354,count_2000,inf,2000,5,5,2000
43,0.2,354,all_history,7,45632,84,84,10887.50044
43,0.2,354,all_history,14,45632,84,84,21631.54804
43,0.2,354,all_history,30,45632,84,84,35640.22555
43,0.2,354,all_history,inf,45632,84,84,45632
43,0.2,355,count_250,7,250,2,2,249.8975799
43,0.2,355,count_250,14,250,2,2,249.9732225
43,0.2,355,count_250,30,250,2,2,249.9940275
43,0.2,355,count_250,inf,250,2,2,250
43,0.2,355,count_500,7,500,3,3,498.4424781
43,0.2,355,count_500,14,500,3,3,499.6052975
43,0.2,355,count_500,30,500,3,3,499.9134758
43,0.2,355,count_500,inf,500,3,3,500
43,0.2,355,count_1000,7,1000,4,4,991.8914975
43,0.2,355,count_1000,14,1000,4,4,997.9810188
43,0.2,355,count_1000,30,1000,4,4,999.5621203
43,0.2,355,count_1000,inf,1000,4,4,1000
43,0.2,355,count_2000,7,2000,5,5,1964.567019
43,0.2,355,count_2000,14,2000,5,5,1991.266606
43,0.2,355,count_2000,30,2000,5,5,1998.120478
43,0.2,355,count_2000,inf,2000,5,5,2000
43,0.2,355,all_history,7,45870,85,85,10800.83316
43,0.2,355,all_history,14,45870,85,85,21592.54595
43,0.2,355,all_history,30,45870,85,85,35729.2888
43,0.2,355,all_history,inf,45870,85,85,45870
43,0.2,356,count_250,7,250,1,1,250
43,0.2,356,count_250,14,250,1,1,250
43,0.2,356,count_250,30,250,1,1,250
43,0.2,356,count_250,inf,250,1,1,250
43,0.2,356,count_500,7,500,1,1,500
43,0.2,356,count_500,14,500,1,1,500
43,0.2,356,count_500,30,500,1,1,500
43,0.2,356,count_500,inf,500,1,1,500
43,0.2,356,count_1000,7,1000,3,3,994.454184
43,0.2,356,count_1000,14,1000,3,3,998.5613669
43,0.2,356,count_1000,30,1000,3,3,999.6809307
43,0.2,356,count_1000,inf,1000,3,3,1000
43,0.2,356,count_2000,7,2000,5,5,1952.536686
43,0.2,356,count_2000,14,2000,5,5,1987.921361
43,0.2,356,count_2000,30,2000,5,5,1997.362753
43,0.2,356,count_2000,inf,2000,5,5,2000
43,0.2,356,all_history,7,46448,86,86,10587.83278
43,0.2,356,all_history,14,46448,86,86,21481.72965
43,0.2,356,all_history,30,46448,86,86,35934.60531
43,0.2,356,all_history,inf,46448,86,86,46448
43,0.2,357,count_250,7,250,1,1,250
43,0.2,357,count_250,14,250,1,1,250
43,0.2,357,count_250,30,250,1,1,250
43,0.2,357,count_250,inf,250,1,1,250
43,0.2,357,count_500,7,500,1,1,500
43,0.2,357,count_500,14,500,1,1,500
43,0.2,357,count_500,30,500,1,1,500
43,0.2,357,count_500,inf,500,1,1,500
43,0.2,357,count_1000,7,1000,2,2,997.6038866
43,0.2,357,count_1000,14,1000,2,2,999.3963116
43,0.2,357,count_1000,30,1000,2,2,999.8680927
43,0.2,357,count_1000,inf,1000,2,2,1000
43,0.2,357,count_2000,7,2000,5,5,1960.668614
43,0.2,357,count_2000,14,2000,5,5,1989.659417
43,0.2,357,count_2000,30,2000,5,5,1997.69841
43,0.2,357,count_2000,inf,2000,5,5,2000
43,0.2,357,all_history,7,46996,87,87,10465.80741
43,0.2,357,all_history,14,46996,87,87,21400.04803
43,0.2,357,all_history,30,46996,87,87,36128.61141
43,0.2,357,all_history,inf,46996,87,87,46996
43,0.2,358,count_250,7,250,1,1,250
43,0.2,358,count_250,14,250,1,1,250
43,0.2,358,count_250,30,250,1,1,250
43,0.2,358,count_250,inf,250,1,1,250
43,0.2,358,count_500,7,500,2,2,499.2978791
43,0.2,358,count_500,14,500,2,2,499.8186858
43,0.2,358,count_500,30,500,2,2,499.9598413
43,0.2,358,count_500,inf,500,2,2,500
43,0.2,358,count_1000,7,1000,3,3,996.881978
43,0.2,358,count_1000,14,1000,3,3,999.2145165
43,0.2,358,count_1000,30,1000,3,3,999.8283485
43,0.2,358,count_1000,inf,1000,3,3,1000
43,0.2,358,count_2000,7,2000,5,5,1971.288662
43,0.2,358,count_2000,14,2000,5,5,1992.575539
43,0.2,358,count_2000,30,2000,5,5,1998.358378
43,0.2,358,count_2000,inf,2000,5,5,2000
43,0.2,358,all_history,7,47402,88,88,10385.78238
43,0.2,358,all_history,14,47402,88,88,21339.21304
43,0.2,358,all_history,30,47402,88,88,36267.7486
43,0.2,358,all_history,inf,47402,88,88,47402
43,0.2,359,count_250,7,250,1,1,250
43,0.2,359,count_250,14,250,1,1,250
43,0.2,359,count_250,30,250,1,1,250
43,0.2,359,count_250,inf,250,1,1,250
43,0.2,359,count_500,7,500,2,2,498.8508522
43,0.2,359,count_500,14,500,2,2,499.7090242
43,0.2,359,count_500,30,500,2,2,499.9362484
43,0.2,359,count_500,inf,500,2,2,500
43,0.2,359,count_1000,7,1000,3,3,994.2232691
43,0.2,359,count_1000,14,1000,3,3,998.5472717
43,0.2,359,count_1000,30,1000,3,3,999.6831055
43,0.2,359,count_1000,inf,1000,3,3,1000
43,0.2,359,count_2000,7,2000,5,5,1971.985551
43,0.2,359,count_2000,14,2000,5,5,1992.976186
43,0.2,359,count_2000,30,2000,5,5,1998.472806
43,0.2,359,count_2000,inf,2000,5,5,2000
43,0.2,359,all_history,7,47702,89,89,10298.97281
43,0.2,359,all_history,14,47702,89,89,21277.60233
43,0.2,359,all_history,30,47702,89,89,36362.82852
43,0.2,359,all_history,inf,47702,89,89,47702
43,0.2,360,count_250,7,250,1,1,250
43,0.2,360,count_250,14,250,1,1,250
43,0.2,360,count_250,30,250,1,1,250
43,0.2,360,count_250,inf,250,1,1,250
43,0.2,360,count_500,7,500,2,2,498.9378829
43,0.2,360,count_500,14,500,2,2,499.7295275
43,0.2,360,count_500,30,500,2,2,499.9405563
43,0.2,360,count_500,inf,500,2,2,500
43,0.2,360,count_1000,7,1000,3,3,993.1758571
43,0.2,360,count_1000,14,1000,3,3,998.2868482
43,0.2,360,count_1000,30,1000,3,3,999.6268241
43,0.2,360,count_1000,inf,1000,3,3,1000
43,0.2,360,count_2000,7,2000,5,5,1962.726863
43,0.2,360,count_2000,14,2000,5,5,1990.698915
43,0.2,360,count_2000,30,2000,5,5,1997.986022
43,0.2,360,count_2000,inf,2000,5,5,2000
43,0.2,360,all_history,7,48032,90,90,10167.15173
43,0.2,360,all_history,14,48032,90,90,21187.17998
43,0.2,360,all_history,30,48032,90,90,36457.49294
43,0.2,360,all_history,inf,48032,90,90,48032
43,0.2,361,count_250,7,250,2,2,249.8188058
43,0.2,361,count_250,14,250,2,2,249.9527918
43,0.2,361,count_250,30,250,2,2,249.9894915
43,0.2,361,count_250,inf,250,2,2,250
43,0.2,361,count_500,7,500,2,2,498.7781827
43,0.2,361,count_500,14,500,2,2,499.6949437
43,0.2,361,count_500,30,500,2,2,499.933667
43,0.2,361,count_500,inf,500,2,2,500
43,0.2,361,count_1000,7,1000,4,4,990.7154072
43,0.2,361,count_1000,14,1000,4,4,997.6456229
43,0.2,361,count_1000,30,1000,4,4,999.484437
43,0.2,361,count_1000,inf,1000,4,4,1000
43,0.2,361,count_2000,7,2000,6,6,1953.26762
43,0.2,361,count_2000,14,2000,6,6,1988.300263
43,0.2,361,count_2000,30,2000,6,6,1997.464843
43,0.2,361,count_2000,inf,2000,6,6,2000
43,0.2,361,all_history,7,48260,91,91,10043.90945
43,0.2,361,all_history,14,48260,91,91,21105.27433
43,0.2,361,all_history,30,48260,91,91,36514.93089
43,0.2,361,all_history,inf,48260,91,91,48260
43,0.2,362,count_250,7,250,2,2,249.9649159
43,0.2,362,count_250,14,250,2,2,249.990802
43,0.2,362,count_250,30,250,2,2,249.9979452
43,0.2,362,count_250,inf,250,2,2,250
43,0.2,362,count_500,7,500,3,3,498.3393173
43,0.2,362,count_500,14,500,3,3,499.5773848
43,0.2,362,count_500,30,500,3,3,499.9071512
43,0.2,362,count_500,inf,500,3,3,500
43,0.2,362,count_1000,7,1000,4,4,988.9659264
43,0.2,362,count_1000,14,1000,4,4,997.2221103
43,0.2,362,count_1000,30,1000,4,4,999.3944685
43,0.2,362,count_1000,inf,1000,4,4,1000
43,0.2,362,count_2000,7,2000,6,6,1941.899744
43,0.2,362,count_2000,14,2000,6,6,1985.480846
43,0.2,362,count_2000,30,2000,6,6,1996.862607
43,0.2,362,count_2000,inf,2000,6,6,2000
43,0.2,362,all_history,7,48506,92,92,9867.945752
43,0.2,362,all_history,14,48506,92,92,20991.01266
43,0.2,362,all_history,30,48506,92,92,36566.85491
43,0.2,362,all_history,inf,48506,92,92,48506
43,0.2,363,count_250,7,250,1,1,250
43,0.2,363,count_250,14,250,1,1,250
43,0.2,363,count_250,30,250,1,1,250
43,0.2,363,count_250,inf,250,1,1,250
43,0.2,363,count_500,7,500,1,1,500
43,0.2,363,count_500,14,500,1,1,500
43,0.2,363,count_500,30,500,1,1,500
43,0.2,363,count_500,inf,500,1,1,500
43,0.2,363,count_1000,7,1000,3,3,995.3094044
43,0.2,363,count_1000,14,1000,3,3,998.7782867
43,0.2,363,count_1000,30,1000,3,3,999.7283613
43,0.2,363,count_1000,inf,1000,3,3,1000
43,0.2,363,count_2000,7,2000,6,6,1939.02402
43,0.2,363,count_2000,14,2000,6,6,1984.011754
43,0.2,363,count_2000,30,2000,6,6,1996.457602
43,0.2,363,count_2000,inf,2000,6,6,2000
43,0.2,363,all_history,7,49126,93,93,9532.786887
43,0.2,363,all_history,14,49126,93,93,20722.06011
43,0.2,363,all_history,30,49126,93,93,36691.38422
43,0.2,363,all_history,inf,49126,93,93,49126
43,0.2,364,count_250,7,250,1,1,250
43,0.2,364,count_250,14,250,1,1,250
43,0.2,364,count_250,30,250,1,1,250
43,0.2,364,count_250,inf,250,1,1,250
43,0.2,364,count_500,7,500,2,2,499.1843714
43,0.2,364,count_500,14,500,2,2,499.7901348
43,0.2,364,count_500,30,500,2,2,499.9536115
43,0.2,364,count_500,inf,500,2,2,500
43,0.2,364,count_1000,7,1000,2,2,997.6323127
43,0.2,364,count_1000,14,1000,2,2,999.4130062
43,0.2,364,count_1000,30,1000,2,2,999.8728369
43,0.2,364,count_1000,inf,1000,2,2,1000
43,0.2,364,count_2000,7,2000,6,6,1951.878914
43,0.2,364,count_2000,14,2000,6,6,1987.265075
43,0.2,364,count_2000,30,2000,6,6,1997.157721
43,0.2,364,count_2000,inf,2000,6,6,2000
43,0.2,364,all_history,7,49512,94,94,9403.070446
43,0.2,364,all_history,14,49512,94,94,20580.38723
43,0.2,364,all_history,30,49512,94,94,36768.97915
43,0.2,364,all_history,inf,49512,94,94,49512
43,0.3,292,count_250,7,250,1,1,250
43,0.3,292,count_250,14,250,1,1,250
43,0.3,292,count_250,30,250,1,1,250
43,0.3,292,count_250,inf,250,1,1,250
43,0.3,292,count_500,7,500,2,2,499.0935144
43,0.3,292,count_500,14,500,2,2,499.7675235
43,0.3,292,count_500,30,500,2,2,499.9487075
43,0.3,292,count_500,inf,500,2,2,500
43,0.3,292,count_1000,7,1000,3,3,994.4373427
43,0.3,292,count_1000,14,1000,3,3,998.5896092
43,0.3,292,count_1000,30,1000,3,3,999.6909692
43,0.3,292,count_1000,inf,1000,3,3,1000
43,0.3,292,count_2000,7,2000,4,4,1976.878238
43,0.3,292,count_2000,14,2000,4,4,1994.258268
43,0.3,292,count_2000,30,2000,4,4,1998.757758
43,0.3,292,count_2000,inf,2000,4,4,2000
43,0.3,292,all_history,7,11270,22,22,8336.239596
43,0.3,292,all_history,14,11270,22,22,10293.83353
43,0.3,292,all_history,30,11270,22,22,11036.59579
43,0.3,292,all_history,inf,11270,22,22,11270
43,0.3,293,count_250,7,250,1,1,250
43,0.3,293,count_250,14,250,1,1,250
43,0.3,293,count_250,30,250,1,1,250
43,0.3,293,count_250,inf,250,1,1,250
43,0.3,293,count_500,7,500,1,1,500
43,0.3,293,count_500,14,500,1,1,500
43,0.3,293,count_500,30,500,1,1,500
43,0.3,293,count_500,inf,500,1,1,500
43,0.3,293,count_1000,7,1000,2,2,998.1588569
43,0.3,293,count_1000,14,1000,2,2,999.5280826
