seed,deletion_rate,method,prediction_side,base_relation_id,relation_label,label_count,query_count,label_coverage,mean_size,median_size,p90_size,mrr,top1_accuracy,unique_query_count,positive_undercoverage,full_vocabulary_set_rate,normalized_mean_size,query_full_set_coverage,query_partial_answer_recall,multi_answer_query_fraction,max_answer_count
43,0.3,rolling,object,192,65,29,29,1,7128,7128,7128,0.4138971528,0.3793103448,28,0,1,1,1,1,0.03571428571,2
43,0.3,rolling,object,193,66,12,12,1,5944.333333,7128,7128,0.6528011976,0.5,12,0,0.8333333333,0.8339412645,1,1,0,1
43,0.3,rolling,object,194,67,19,19,1,6396.947368,7128,7128,0.2390320222,0.1578947368,19,0,0.8421052632,0.8974393053,1,1,0,1
43,0.3,rolling,object,195,68,26,26,1,6660.346154,7128,7128,0.5550217006,0.5,26,0,0.5384615385,0.9343919969,1,1,0,1
43,0.3,rolling,object,196,69,20,20,1,6650.75,7126.5,7128,0.4111701015,0.3,20,0,0.5,0.9330457351,1,1,0,1
43,0.3,rolling,object,197,7,793,793,0.9331651955,4348.542245,6784,7128,0.1654720184,0.1008827238,729,0,0.3984867591,0.6100648491,0.9300411523,0.9373571102,0.07270233196,5
43,0.3,rolling,object,198,70,19,19,1,6239.210526,7128,7128,0.5012124787,0.3684210526,19,0,0.5789473684,0.8753101187,1,1,0,1
43,0.3,rolling,object,199,71,21,21,1,7055.47619,7128,7128,0.4076775157,0.2380952381,21,0,0.9047619048,0.9898255037,1,1,0,1
43,0.3,rolling,object,200,72,23,23,1,6953.086957,7128,7128,0.08437241192,0,19,0,0.9565217391,0.9754611331,1,1,0.2105263158,2
43,0.3,rolling,object,201,73,22,22,1,7050,7127.5,7128,0.2438357079,0.1818181818,21,0,0.5,0.9890572391,1,1,0.04761904762,2
43,0.3,rolling,object,202,74,20,20,0.95,5834.05,7128,7128,0.3037146777,0.2,19,0,0.6,0.8184694164,0.9473684211,0.9473684211,0.05263157895,2
43,0.3,rolling,object,203,75,14,14,1,6976.285714,7128,7128,0.700590379,0.6428571429,14,0,0.5714285714,0.9787157287,1,1,0,1
43,0.3,rolling,object,204,76,21,21,1,7055.904762,7128,7128,0.1384168203,0.04761904762,21,0,0.9047619048,0.9898856288,1,1,0,1
43,0.3,rolling,object,205,77,17,17,1,7128,7128,7128,0.2887479709,0.2352941176,16,0,1,1,1,1,0.0625,2
43,0.3,rolling,object,206,78,10,10,1,6967.2,7128,7128,0.5902625153,0.5,10,0,0.6,0.9774410774,1,1,0,1
43,0.3,rolling,object,207,79,14,14,1,7127.857143,7128,7128,0.4142735362,0.2857142857,14,0,0.8571428571,0.9999799583,1,1,0,1
43,0.3,rolling,object,208,8,601,601,0.8968386023,3630.801997,4514,7128,0.3299653288,0.2429284526,560,0.003161397671,0.3261231281,0.5093717728,0.8928571429,0.9076785714,0.0625,5
43,0.3,rolling,object,209,80,10,10,1,7035.8,7128,7128,0.5668319733,0.5,10,0,0.9,0.9870650954,1,1,0,1
43,0.3,rolling,object,210,81,18,18,1,6545.444444,7128,7128,0.4103185075,0.3333333333,16,0,0.6111111111,0.9182722285,1,1,0.125,2
43,0.3,rolling,object,211,82,14,14,1,7128,7128,7128,0.3155978163,0.2142857143,14,0,1,1,1,1,0,1
43,0.3,rolling,object,212,83,2,2,1,7128,7128,7128,0.04173845418,0,2,0,1,1,1,1,0,1
43,0.3,rolling,object,213,84,7,7,1,6957.428571,7128,7128,0.3215213065,0.1428571429,7,0,0.8571428571,0.9760702261,1,1,0,1
43,0.3,rolling,object,214,85,9,9,1,6991.444444,7128,7128,0.5022677682,0.4444444444,9,0,0.6666666667,0.9808423744,1,1,0,1
43,0.3,rolling,object,215,86,13,13,1,7128,7128,7128,0.1954518703,0.07692307692,13,0,1,1,1,1,0,1
43,0.3,rolling,object,216,87,18,18,1,7128,7128,7128,0.3267697228,0.2222222222,17,0,1,1,1,1,0.05882352941,2
43,0.3,rolling,object,217,88,10,10,1,7128,7128,7128,0.3056782564,0.2,10,0,1,1,1,1,0,1
43,0.3,rolling,object,218,89,6,6,1,7058.833333,7128,7128,0.5612219267,0.5,6,0,0.8333333333,0.9902964834,1,1,0,1
43,0.3,rolling,object,219,9,480,480,0.8958333333,3127.097917,717,7128,0.4161548621,0.3145833333,450,0.004166666667,0.2583333333,0.4387062173,0.8977777778,0.9038888889,0.05777777778,4
43,0.3,rolling,object,220,90,9,9,1,7085.555556,7128,7128,0.2686129153,0.2222222222,9,0,0.7777777778,0.9940453922,1,1,0,1
43,0.3,rolling,object,221,91,8,8,1,6464.375,7128,7128,0.5417478734,0.5,8,0,0.75,0.9068988496,1,1,0,1
43,0.3,rolling,object,222,92,9,9,1,6329,7128,7128,0.583398296,0.4444444444,9,0,0.7777777778,0.8879068462,1,1,0,1
43,0.3,rolling,object,223,93,4,4,1,7128,7128,7128,0.2535006395,0.25,4,0,1,1,1,1,0,1
43,0.3,rolling,object,224,94,9,9,1,7128,7128,7128,0.3947196147,0.3333333333,9,0,1,1,1,1,0,1
43,0.3,rolling,object,225,95,6,6,1,7128,7128,7128,0.35,0.1666666667,6,0,1,1,1,1,0,1
43,0.3,rolling,object,226,96,10,10,1,7128,7128,7128,0.2840452146,0.1,10,0,1,1,1,1,0,1
43,0.3,rolling,object,227,97,5,5,1,7058.6,7128,7128,1,1,5,0,0.6,0.9902637486,1,1,0,1
43,0.3,rolling,object,228,98,4,4,1,7128,7128,7128,0.5012667447,0.5,4,0,1,1,1,1,0,1
43,0.3,rolling,object,229,99,11,11,1,7128,7128,7128,0.2802882126,0.1818181818,11,0,1,1,1,1,0,1
43,0.3,rolling,subject,0,0,3188,3188,0.8008155583,3098.177854,722,7128,0.2264520741,0.1380175659,2598,0.09918444166,0.2245922208,0.4346489695,0.8190916089,0.8491976429,0.1335642802,9
43,0.3,rolling,subject,1,1,2206,2206,0.8694469628,3686.059383,4007.5,7128,0.1915863547,0.1151405258,1816,0.03055303717,0.2910244787,0.5171239315,0.8645374449,0.890051395,0.1613436123,5
43,0.3,rolling,subject,2,10,513,513,0.9083820663,3274.035088,450,7128,0.3890007542,0.2592592593,451,0,0.2826510721,0.4593202985,0.9002217295,0.9161123429,0.110864745,4
43,0.3,rolling,subject,3,100,4,4,1,7128,7128,7128,0.2519807065,0.25,4,0,1,1,1,1,0,1
43,0.3,rolling,subject,4,101,10,10,1,7128,7128,7128,0.1381999676,0.1,10,0,1,1,1,1,0,1
43,0.3,rolling,subject,5,102,10,10,1,7128,7128,7128,0.4301843318,0.3,10,0,1,1,1,1,0,1
43,0.3,rolling,subject,6,103,10,10,1,7128,7128,7128,0.5556467802,0.5,10,0,1,1,1,1,0,1
43,0.3,rolling,subject,7,104,4,4,1,6896.25,7123.5,7128,0.1712818004,0,4,0,0.5,0.9674873737,1,1,0,1
43,0.3,rolling,subject,8,105,7,7,1,7128,7128,7128,0.2760950534,0.1428571429,7,0,1,1,1,1,0,1
43,0.3,rolling,subject,9,106,3,3,1,7128,7128,7128,0.6666666667,0.3333333333,3,0,1,1,1,1,0,1
43,0.3,rolling,subject,10,107,3,3,1,6855.666667,7118,7119.6,0.6666666667,0.3333333333,3,0,0,0.9617938646,1,1,0,1
43,0.3,rolling,subject,11,108,5,5,1,7128,7128,7128,0.5820512821,0.4,4,0,1,1,1,1,0.25,2
43,0.3,rolling,subject,12,109,15,15,1,7128,7128,7128,0.07590057835,0.06666666667,15,0,1,1,1,1,0,1
43,0.3,rolling,subject,13,11,425,425,0.9129411765,2912.251765,518,7128,0.5334981176,0.4447058824,402,0,0.2611764706,0.4085650624,0.9154228856,0.9266169154,0.05721393035,2
43,0.3,rolling,subject,14,110,11,11,1,7128,7128,7128,0.3183628668,0.2727272727,10,0,1,1,1,1,0.1,2
43,0.3,rolling,subject,15,111,8,8,1,6302.5,7128,7128,0.65,0.5,8,0,0.75,0.8841891134,1,1,0,1
43,0.3,rolling,subject,16,112,6,6,1,7128,7128,7128,0.1699260913,0.1666666667,6,0,1,1,1,1,0,1
43,0.3,rolling,subject,17,113,4,4,1,7128,7128,7128,0.2222743381,0,4,0,1,1,1,1,0,1
43,0.3,rolling,subject,18,114,2,2,1,7128,7128,7128,0.125,0,2,0,1,1,1,1,0,1
43,0.3,rolling,subject,19,115,3,3,1,7128,7128,7128,0.5416666667,0.3333333333,3,0,1,1,1,1,0,1
43,0.3,rolling,subject,20,116,6,6,1,7128,7128,7128,0.3369214865,0.3333333333,6,0,1,1,1,1,0,1
43,0.3,rolling,subject,21,117,2,2,1,7128,7128,7128,1,1,2,0,1,1,1,1,0,1
43,0.3,rolling,subject,22,118,2,2,1,7128,7128,7128,0.50009273,0.5,2,0,1,1,1,1,0,1
43,0.3,rolling,subject,23,119,6,6,1,7128,7128,7128,0.8337078652,0.8333333333,6,0,1,1,1,1,0,1
43,0.3,rolling,subject,24,12,378,378,0.9312169312,3368.380952,1179,7128,0.2584839816,0.1587301587,343,0,0.3042328042,0.4725562503,0.9271137026,0.9319727891,0.09037900875,3
43,0.3,rolling,subject,25,120,1,1,1,7128,7128,7128,1,1,1,0,1,1,1,1,0,1
43,0.3,rolling,subject,26,121,4,4,1,7128,7128,7128,0.1806324313,0,4,0,1,1,1,1,0,1
43,0.3,rolling,subject,27,122,8,8,1,7128,7128,7128,0.0329836916,0,8,0,1,1,1,1,0,1
43,0.3,rolling,subject,28,123,3,3,1,7128,7128,7128,0.3430885473,0.3333333333,3,0,1,1,1,1,0,1
43,0.3,rolling,subject,29,124,1,1,1,7128,7128,7128,0.03125,0,1,0,1,1,1,1,0,1
43,0.3,rolling,subject,30,125,3,3,1,7128,7128,7128,0.6923076923,0.6666666667,3,0,1,1,1,1,0,1
43,0.3,rolling,subject,31,126,4,4,1,7128,7128,7128,0.03632391098,0,4,0,1,1,1,1,0,1
43,0.3,rolling,subject,32,127,7,7,1,7128,7128,7128,0.1639898291,0.1428571429,7,0,1,1,1,1,0,1
43,0.3,rolling,subject,33,128,2,2,1,7128,7128,7128,0.1583333333,0,1,0,1,1,1,1,1,2
43,0.3,rolling,subject,34,129,5,5,1,7128,7128,7128,0.101756401,0,5,0,1,1,1,1,0,1
43,0.3,rolling,subject,35,13,379,379,0.9393139842,2393.781003,421,7128,0.3670409129,0.234828496,340,0,0.1820580475,0.3358278623,0.9323529412,0.9416666667,0.1029411765,4
43,0.3,rolling,subject,37,131,8,8,1,7128,7128,7128,0.004252257076,0,8,0,1,1,1,1,0,1
43,0.3,rolling,subject,38,132,2,2,1,7128,7128,7128,0.01515151515,0,2,0,1,1,1,1,0,1
43,0.3,rolling,subject,39,133,3,3,1,7128,7128,7128,0.05035992105,0,3,0,1,1,1,1,0,1
43,0.3,rolling,subject,40,134,5,5,1,7128,7128,7128,0.5185714286,0.4,5,0,1,1,1,1,0,1
43,0.3,rolling,subject,41,135,3,3,1,7128,7128,7128,0.07638888889,0,3,0,1,1,1,1,0,1
43,0.3,rolling,subject,42,136,2,2,1,7128,7128,7128,0.05566266781,0,2,0,1,1,1,1,0,1
43,0.3,rolling,subject,43,137,3,3,1,7128,7128,7128,0.04773394544,0,3,0,1,1,1,1,0,1
43,0.3,rolling,subject,44,138,1,1,1,7128,7128,7128,0.000340947835,0,1,0,1,1,1,1,0,1
43,0.3,rolling,subject,45,139,4,4,1,7128,7128,7128,0.5626629726,0.5,4,0,1,1,1,1,0,1
43,0.3,rolling,subject,46,14,275,275,0.8509090909,3065.461818,330,7128,0.2962858283,0.1890909091,263,0.04909090909,0.2581818182,0.4300591776,0.8441064639,0.8523447402,0.04182509506,3
43,0.3,rolling,subject,47,140,3,3,1,7128,7128,7128,1,1,3,0,1,1,1,1,0,1
43,0.3,rolling,subject,48,141,6,6,1,7128,7128,7128,0.02137017659,0,5,0,1,1,1,1,0.2,2
43,0.3,rolling,subject,49,142,4,4,1,7128,7128,7128,0.2509482076,0.25,4,0,1,1,1,1,0,1
43,0.3,rolling,subject,51,144,2,2,1,7128,7128,7128,0.01403061224,0,2,0,1,1,1,1,0,1
43,0.3,rolling,subject,52,145,4,4,1,7128,7128,7128,0.3128657133,0.25,4,0,1,1,1,1,0,1
43,0.3,rolling,subject,53,146,1,1,1,7128,7128,7128,0.1111111111,0,1,0,1,1,1,1,0,1
43,0.3,rolling,subject,55,148,2,2,1,7128,7128,7128,0.005712250712,0,2,0,1,1,1,1,0,1
43,0.3,rolling,subject,56,149,1,1,1,7128,7128,7128,0.125,0,1,0,1,1,1,1,0,1
43,0.3,rolling,subject,57,15,358,358,0.9525139665,2777.846369,731.5,7128,0.3422336543,0.2430167598,319,0,0.1983240223,0.3897090865,0.9498432602,0.9595611285,0.09090909091,5
43,0.3,rolling,subject,58,150,2,2,1,7128,7128,7128,0.5625,0.5,2,0,1,1,1,1,0,1
43,0.3,rolling,subject,59,151,1,1,1,7128,7128,7128,0.3333333333,0,1,0,1,1,1,1,0,1
43,0.3,rolling,subject,60,152,2,2,1,7128,7128,7128,0.625,0.5,2,0,1,1,1,1,0,1
43,0.3,rolling,subject,61,153,2,2,1,7128,7128,7128,0.6666666667,0.5,2,0,1,1,1,1,0,1
43,0.3,rolling,subject,63,155,1,1,1,7128,7128,7128,0.05263157895,0,1,0,1,1,1,1,0,1
43,0.3,rolling,subject,64,156,5,5,1,7128,7128,7128,0.7074074074,0.6,5,0,1,1,1,1,0,1
43,0.3,rolling,subject,65,157,3,3,1,7128,7128,7128,0.09732265408,0,3,0,1,1,1,1,0,1
43,0.3,rolling,subject,66,158,2,2,1,7128,7128,7128,0.5217391304,0.5,2,0,1,1,1,1,0,1
43,0.3,rolling,subject,67,159,3,3,1,7128,7128,7128,0.07413928013,0,3,0,1,1,1,1,0,1
43,0.3,rolling,subject,68,16,367,367,0.9427792916,2934.395095,1199,7128,0.3644535533,0.2615803815,322,0,0.2125340599,0.4116715903,0.9378881988,0.950310559,0.1273291925,3
43,0.3,rolling,subject,71,162,6,6,1,7128,7128,7128,0.375,0,6,0,1,1,1,1,0,1
43,0.3,rolling,subject,72,163,2,2,1,7128,7128,7128,0.180952381,0,2,0,1,1,1,1,0,1
43,0.3,rolling,subject,73,164,6,6,1,7128,7128,7128,0.0005083031608,0,5,0,1,1,1,1,0.2,2
43,0.3,rolling,subject,74,165,1,1,1,7128,7128,7128,0.005102040816,0,1,0,1,1,1,1,0,1
43,0.3,rolling,subject,77,168,1,1,1,7128,7128,7128,0.5,0,1,0,1,1,1,1,0,1
43,0.3,rolling,subject,78,169,1,1,1,7128,7128,7128,0.008620689655,0,1,0,1,1,1,1,0,1
43,0.3,rolling,subject,79,17,347,347,0.9567723343,3193.867435,1840,7128,0.3521421117,0.2334293948,307,0,0.2737752161,0.4480734337,0.9511400651,0.9608034745,0.08794788274,5
43,0.3,rolling,subject,80,170,1,1,1,7128,7128,7128,0.005780346821,0,1,0,1,1,1,1,0,1
43,0.3,rolling,subject,82,172,2,2,1,7128,7128,7128,0.5023584906,0.5,2,0,1,1,1,1,0,1
43,0.3,rolling,subject,84,174,2,2,1,7128,7128,7128,0.2510917031,0,2,0,1,1,1,1,0,1
43,0.3,rolling,subject,85,175,1,1,1,7128,7128,7128,0.1111111111,0,1,0,1,1,1,1,0,1
43,0.3,rolling,subject,88,178,1,1,1,7128,7128,7128,1,1,1,0,1,1,1,1,0,1
43,0.3,rolling,subject,89,179,1,1,1,7128,7128,7128,0.01086956522,0,1,0,1,1,1,1,0,1
43,0.3,rolling,subject,90,18,170,170,0.9294117647,3312.317647,1183.5,7128,0.4661196995,0.3823529412,167,0,0.3235294118,0.4646910279,0.9281437126,0.9281437126,0.01796407186,2
43,0.3,rolling,subject,91,180,1,1,1,7128,7128,7128,0.0003306878307,0,1,0,1,1,1,1,0,1
43,0.3,rolling,subject,93,182,3,3,1,7128,7128,7128,0.0008151416612,0,3,0,1,1,1,1,0,1
43,0.3,rolling,subject,97,186,2,2,1,7128,7128,7128,0.004747994823,0,2,0,1,1,1,1,0,1
43,0.3,rolling,subject,98,187,3,3,1,7128,7128,7128,0.0001440583307,0,3,0,1,1,1,1,0,1
43,0.3,rolling,subject,100,189,1,1,1,7128,7128,7128,0.000141023833,0,1,0,1,1,1,1,0,1
43,0.3,rolling,subject,101,19,148,148,0.9459459459,3544.547297,2506,7128,0.449521724,0.3310810811,136,0,0.3716216216,0.4972709452,0.9411764706,0.9460784314,0.08088235294,3
43,0.3,rolling,subject,103,191,2,2,1,7128,7128,7128,0.15,0,2,0,1,1,1,1,0,1
43,0.3,rolling,subject,106,194,1,1,1,7128,7128,7128,0.005102040816,0,1,0,1,1,1,1,0,1
43,0.3,rolling,subject,110,198,1,1,1,7128,7128,7128,0.0001562011871,0,1,0,1,1,1,1,0,1
43,0.3,rolling,subject,111,199,1,1,1,7128,7128,7128,0.0005197505198,0,1,0,1,1,1,1,0,1
43,0.3,rolling,subject,112,2,1296,1296,0.7646604938,2466.594907,50,7128,0.3199624579,0.2361111111,1076,0.1353395062,0.2013888889,0.3460430566,0.7862453532,0.8230957067,0.1217472119,17
43,0.3,rolling,subject,113,20,213,213,0.9765258216,4372.985915,7106,7128,0.337238739,0.2394366197,207,0,0.4366197183,0.6134940959,0.9758454106,0.9782608696,0.02898550725,2
43,0.3,rolling,subject,115,201,1,1,1,7128,7128,7128,1,1,1,0,1,1,1,1,0,1
43,0.3,rolling,subject,117,203,2,2,1,7128,7128,7128,0.0001621534142,0,2,0,1,1,1,1,0,1
43,0.3,rolling,subject,124,21,196,196,0.9897959184,3616.80102,4401,7128,0.5727025359,0.4744897959,193,0,0.3112244898,0.5074075506,0.9896373057,0.9896373057,0.01554404145,2
43,0.3,rolling,subject,126,211,1,1,1,7128,7128,7128,0.000157480315,0,1,0,1,1,1,1,0,1
43,0.3,rolling,subject,132,217,1,1,1,7128,7128,7128,0.0001570351759,0,1,0,1,1,1,1,0,1
43,0.3,rolling,subject,135,22,169,169,0.8461538462,2963.094675,524,7128,0.2808941771,0.2071005917,154,0.05384615385,0.224852071,0.4156979061,0.8376623377,0.8506493506,0.0974025974,2
43,0.3,rolling,subject,139,223,1,1,1,7128,7128,7128,0.005586592179,0,1,0,1,1,1,1,0,1
43,0.3,rolling,subject,143,227,1,1,1,7128,7128,7128,0.0004244482173,0,1,0,1,1,1,1,0,1
43,0.3,rolling,subject,144,228,1,1,1,7128,7128,7128,0.001236093943,0,1,0,1,1,1,1,0,1
43,0.3,rolling,subject,146,23,129,129,0.9612403101,2798.100775,635,7128,0.2532633047,0.1395348837,129,0,0.2325581395,0.3925506138,0.9612403101,0.9612403101,0,1
43,0.3,rolling,subject,147,24,120,120,0.9833333333,5873.441667,7128,7128,0.5119994705,0.4416666667,118,0,0.7083333333,0.8239957445,0.9830508475,0.9872881356,0.01694915254,2
43,0.3,rolling,subject,148,25,101,101,0.8910891089,3825.920792,6706,7128,0.3893186542,0.3069306931,92,0.008910891089,0.396039604,0.5367453412,0.8804347826,0.8858695652,0.08695652174,3
43,0.3,rolling,subject,149,26,95,95,0.9263157895,3756.526316,4925,7128,0.2506262335,0.1578947368,92,0,0.3789473684,0.5270098647,0.9239130435,0.9239130435,0.03260869565,2
43,0.3,rolling,subject,150,27,149,149,0.9798657718,3461.66443,1063,7128,0.4081225916,0.2751677852,115,0,0.2751677852,0.4856431579,0.9739130435,0.9804347826,0.2173913043,4
43,0.3,rolling,subject,151,28,132,132,0.9696969697,5677.878788,7128,7128,0.2587803482,0.1893939394,121,0,0.6439393939,0.7965598748,0.9669421488,0.9710743802,0.09090909091,2
43,0.3,rolling,subject,152,29,80,80,0.8875,3225.3375,362,7128,0.2576340506,0.1875,74,0.0125,0.3375,0.4524884259,0.8783783784,0.9054054054,0.08108108108,2
43,0.3,rolling,subject,153,3,1133,1133,0.8534863195,2628.9391,572,7128,0.1924032224,0.1050308914,914,0.04651368049,0.200353045,0.3688186167,0.8391684902,0.8719000729,0.1870897155,6
43,0.3,rolling,subject,154,30,104,104,0.9615384615,4914.798077,7128,7128,0.4246728338,0.3076923077,98,0,0.6153846154,0.689505903,0.9591836735,0.9642857143,0.0612244898,2
43,0.3,rolling,subject,155,31,56,56,1,6277.857143,7128,7128,0.6908718198,0.5714285714,54,0,0.8392857143,0.8807319224,1,1,0.03703703704,2
43,0.3,rolling,subject,156,32,60,60,0.9666666667,3766.566667,4188.5,7128,0.3658754184,0.2833333333,58,0,0.3666666667,0.5284184437,0.9655172414,0.974137931,0.03448275862,2
43,0.3,rolling,subject,157,33,56,56,0.9821428571,5338.785714,7128,7128,0.1497154377,0.1071428571,51,0,0.5714285714,0.7489878948,0.9803921569,0.9803921569,0.07843137255,3
43,0.3,rolling,subject,158,34,59,59,1,5920.813559,7128,7128,0.8667807676,0.8474576271,57,0,0.8305084746,0.8306416329,1,1,0.0350877193,2
43,0.3,rolling,subject,159,35,52,52,0.9423076923,4447.269231,7119,7128,0.4087878832,0.3076923077,50,0,0.4615384615,0.6239154364,0.94,0.9533333333,0.02,3
43,0.3,rolling,subject,160,36,61,61,0.9672131148,5530.540984,7128,7128,0.4506431485,0.3606557377,60,0,0.5081967213,0.775889588,0.9666666667,0.9666666667,0.01666666667,2
43,0.3,rolling,subject,161,37,45,45,0.9555555556,5425.711111,7128,7128,0.3535406272,0.2888888889,45,0,0.6,0.7611828158,0.9555555556,0.9555555556,0,1
43,0.3,rolling,subject,162,38,47,47,0.914893617,4689.744681,7128,7128,0.2907907329,0.2553191489,46,0,0.5319148936,0.6579327555,0.9347826087,0.9347826087,0.02173913043,2
43,0.3,rolling,subject,163,39,45,45,0.9777777778,4601.622222,5264,7128,0.2444164101,0,43,0,0.2,0.6455698965,0.976744186,0.976744186,0.04651162791,2
43,0.3,rolling,subject,164,4,942,942,0.7940552017,2741.833333,666.5,7128,0.1064928413,0.05520169851,682,0.1059447983,0.1125265393,0.3846567527,0.7463343109,0.8038344272,0.2214076246,9
43,0.3,rolling,subject,165,40,48,48,1,5080.083333,7104.5,7128,0.2674810887,0.2083333333,48,0,0.4583333333,0.7126940703,1,1,0,1
43,0.3,rolling,subject,166,41,43,43,1,5133.069767,7128,7128,0.4717078872,0.3488372093,41,0,0.511627907,0.7201276329,1,1,0.0487804878,2
43,0.3,rolling,subject,167,42,42,42,0.9047619048,4789.738095,7128,7128,0.5222387375,0.4523809524,42,0,0.5238095238,0.6719610122,0.9047619048,0.9047619048,0,1
43,0.3,rolling,subject,168,43,43,43,0.976744186,6083.139535,7128,7128,0.3226434471,0.2325581395,41,0,0.6046511628,0.8534146373,0.9756097561,0.987804878,0.0487804878,2
43,0.3,rolling,subject,169,44,43,43,1,5694.325581,7128,7128,0.5490651526,0.4651162791,42,0,0.5813953488,0.7988672252,1,1,0.02380952381,2
43,0.3,rolling,subject,170,45,27,27,1,6927.777778,7128,7128,0.433531575,0.3703703704,26,0,0.8518518519,0.9719104627,1,1,0.03846153846,2
43,0.3,rolling,subject,171,46,21,21,1,5760.904762,6991,7128,0.3307972556,0.1428571429,19,0,0.380952381,0.8082077388,1,1,0.1052631579,2
43,0.3,rolling,subject,172,47,70,70,1,7121.514286,7128,7128,0.1609946652,0,40,0,0.8571428571,0.9990901074,1,1,0.25,4
43,0.3,rolling,subject,173,48,32,32,1,4701.65625,7128,7128,0.3236970361,0.21875,32,0,0.625,0.659603851,1,1,0,1
43,0.3,rolling,subject,174,49,19,19,1,5020.894737,7128,7128,0.452193367,0.3684210526,19,0,0.6315789474,0.7043903952,1,1,0,1
43,0.3,rolling,subject,175,5,942,942,0.9798301486,4894.109342,7115,7128,0.1821208545,0.110403397,866,0,0.4511677282,0.686603443,0.9792147806,0.980369515,0.07505773672,3
43,0.3,rolling,subject,176,50,19,19,1,7127.052632,7128,7128,0.1190705489,0.1052631579,18,0,0.9473684211,0.999867092,1,1,0.05555555556,2
43,0.3,rolling,subject,177,51,29,29,1,7116.793103,7128,7128,0.2115267789,0.1724137931,29,0,0.8275862069,0.9984277642,1,1,0,1
43,0.3,rolling,subject,178,52,28,28,1,6958.178571,7128,7128,0.1896419233,0.1071428571,28,0,0.8214285714,0.9761754449,1,1,0,1
43,0.3,rolling,subject,179,53,38,38,0.9736842105,6307.657895,7128,7128,0.4559744533,0.3947368421,36,0,0.8421052632,0.8849127237,0.9722222222,0.9722222222,0.05555555556,2
43,0.3,rolling,subject,180,54,31,31,1,6628.935484,7128,7128,0.3509961563,0.2258064516,31,0,0.7741935484,0.9299853372,1,1,0,1
43,0.3,rolling,subject,181,55,19,19,1,6691.315789,7128,7128,0.2503267559,0.05263157895,19,0,0.7368421053,0.938736783,1,1,0,1
43,0.3,rolling,subject,182,56,20,20,1,6930.95,7126,7128,0.1298205604,0.05,20,0,0.5,0.9723554994,1,1,0,1
43,0.3,rolling,subject,183,57,30,30,1,6630.766667,7113.5,7128,0.1881154589,0.03333333333,28,0,0.4333333333,0.9302422372,1,1,0.07142857143,2
43,0.3,rolling,subject,184,58,29,29,0.9655172414,6908.103448,7128,7128,0.2173102187,0.1724137931,29,0,0.6896551724,0.9691503154,0.9655172414,0.9655172414,0,1
43,0.3,rolling,subject,185,59,34,34,0.9705882353,5502.382353,7128,7128,0.2194450611,0.1764705882,34,0,0.7058823529,0.7719391629,0.9705882353,0.9705882353,0,1
43,0.3,rolling,subject,186,6,845,845,0.9053254438,2818.318343,71,7128,0.5668756477,0.4461538462,746,0,0.275739645,0.395386973,0.8981233244,0.9199061662,0.1112600536,4
43,0.3,rolling,subject,187,60,33,33,1,6686.030303,7128,7128,0.2389005601,0.1818181818,30,0,0.7575757576,0.9379952726,1,1,0.1,2
43,0.3,rolling,subject,188,61,19,19,1,6533,7128,7128,0.2375952633,0.2105263158,19,0,0.5263157895,0.9165263749,1,1,0,1
43,0.3,rolling,subject,189,62,33,33,1,7098.969697,7128,7128,0.2040612303,0.1515151515,30,0,0.5454545455,0.9959272863,1,1,0.1,2
43,0.3,rolling,subject,190,63,25,25,1,7120.4,7128,7128,0.3335176261,0.24,25,0,0.92,0.9989337823,1,1,0,1
43,0.3,rolling,subject,191,64,17,17,1,7123.941176,7128,7128,0.1590191359,0.05882352941,17,0,0.9411764706,0.9994305803,1,1,0,1
43,0.3,rolling,subject,192,65,29,29,1,7127.758621,7128,7128,0.2804192776,0.2068965517,28,0,0.9655172414,0.9999661365,1,1,0.03571428571,2
43,0.3,rolling,subject,193,66,12,12,0.9166666667,5354,7128,7128,0.7522933359,0.75,12,0,0.75,0.7511223345,0.9166666667,0.9166666667,0,1
43,0.3,rolling,subject,194,67,19,19,1,6408.315789,7128,7128,0.2787061709,0.2105263158,19,0,0.8421052632,0.8990342017,1,1,0,1
43,0.3,rolling,subject,195,68,26,26,1,6205.423077,7116.5,7128,0.5903672906,0.4615384615,23,0,0.4615384615,0.8705700164,1,1,0.1304347826,2
43,0.3,rolling,subject,196,69,20,20,1,6782.55,7118,7128,0.4236761255,0.3,20,0,0.4,0.9515361953,1,1,0,1
43,0.3,rolling,subject,197,7,793,793,0.8537200504,3763.374527,3663,7128,0.1591986104,0.104665826,705,0.04627994956,0.3215636822,0.5279706127,0.8524822695,0.8715130024,0.09503546099,5
43,0.3,rolling,subject,198,70,19,19,1,5472.052632,7128,7128,0.4370183939,0.3157894737,18,0,0.5789473684,0.7676841515,1,1,0.05555555556,2
43,0.3,rolling,subject,199,71,21,21,1,6408.047619,7128,7128,0.3451260207,0.1428571429,17,0,0.8571428571,0.8989965796,1,1,0.2352941176,2
43,0.3,rolling,subject,200,72,23,23,1,6889.652174,7128,7128,0.09971223665,0.04347826087,22,0,0.9130434783,0.9665617528,1,1,0.04545454545,2
43,0.3,rolling,subject,201,73,22,22,1,7126.090909,7128,7128,0.4190237113,0.3636363636,22,0,0.7272727273,0.9997321702,1,1,0,1
