seed,deletion_rate,method,timestamp,query_count,threshold,pool_score_count,pool_span_blocks,selected_half_life,coverage,mean_size,median_size,p90_size,extra_delay_blocks
17,0,static,330,640,14.88379383,33318,60,,0.8296875,2539.404687,386.5,7128,0
17,0,rolling,330,640,18.4741168,1000,2,,0.9125,3663.63125,4602,7128,0
17,0,static,330,640,14.88379383,32634,60,,0.8296875,2539.404687,386.5,7128,1
17,0,rolling,330,640,20.07390404,1000,3,,0.9265625,4159.126562,6567,7128,1
17,0,static,330,640,14.88379383,31296,60,,0.8296875,2539.404687,386.5,7128,3
17,0,rolling,330,640,19.39013481,1000,6,,0.925,3943.234375,5967,7128,3
17,0,static,330,640,14.88379383,29012,60,,0.8296875,2539.404687,386.5,7128,7
17,0,rolling,330,640,17.26950002,1000,9,,0.8859375,3289.31875,1539.5,7128,7
17,0,static,331,506,14.88379383,33958,61,,0.837944664,2670.353755,290,7128,0
17,0,rolling,331,506,18.19311142,1000,2,,0.9051383399,3682.711462,4461.5,7128,0
17,0,static,331,506,14.88379383,33318,61,,0.837944664,2670.353755,290,7128,1
17,0,rolling,331,506,18.4741168,1000,3,,0.9110671937,3767.507905,4903,7128,1
17,0,static,331,506,14.88379383,32034,61,,0.837944664,2670.353755,290,7128,3
17,0,rolling,331,506,18.77626848,1000,5,,0.918972332,3855.233202,5506,7128,3
17,0,static,331,506,14.88379383,29680,61,,0.837944664,2670.353755,290,7128,7
17,0,rolling,331,506,18.56366777,1000,9,,0.9110671937,3791.268775,5044,7128,7
17,0,static,332,318,14.88379383,34464,62,,0.8427672956,2538.18239,252.5,7128,0
17,0,rolling,332,318,17.76044473,1000,2,,0.9213836478,3277.235849,1010.5,7128,0
17,0,static,332,318,14.88379383,33958,62,,0.8427672956,2538.18239,252.5,7128,1
17,0,rolling,332,318,18.19311142,1000,3,,0.927672956,3375.896226,1242,7128,1
17,0,static,332,318,14.88379383,32634,62,,0.8427672956,2538.18239,252.5,7128,3
17,0,rolling,332,318,20.07390404,1000,5,,0.9371069182,3798.342767,5508,7128,3
17,0,static,332,318,14.88379383,30476,62,,0.8427672956,2538.18239,252.5,7128,7
17,0,rolling,332,318,18.85798836,1000,9,,0.9339622642,3513.644654,2049,7128,7
17,0,static,333,342,14.88379383,34782,63,,0.8187134503,2481.236842,253,7128,0
17,0,rolling,333,342,17.38910007,1000,3,,0.8625730994,3134.309942,1047,7128,0
17,0,static,333,342,14.88379383,34464,63,,0.8187134503,2481.236842,253,7128,1
17,0,rolling,333,342,17.76044473,1000,3,,0.8684210526,3260.230994,1332.5,7128,1
17,0,static,333,342,14.88379383,33318,63,,0.8187134503,2481.236842,253,7128,3
17,0,rolling,333,342,18.4741168,1000,5,,0.8801169591,3475.839181,2004.5,7128,3
17,0,static,333,342,14.88379383,30874,63,,0.8187134503,2481.236842,253,7128,7
17,0,rolling,333,342,18.47715044,1000,9,,0.8801169591,3476.622807,2007,7128,7
17,0,static,334,700,14.88379383,35124,64,,0.84,2524.99,303,7128,0
17,0,rolling,334,700,17.80807018,1000,3,,0.8957142857,3423.921429,1926,7128,0
17,0,static,334,700,14.88379383,34782,64,,0.84,2524.99,303,7128,1
17,0,rolling,334,700,17.38910007,1000,4,,0.8914285714,3292.197143,1484.5,7128,1
17,0,static,334,700,14.88379383,33958,64,,0.84,2524.99,303,7128,3
17,0,rolling,334,700,18.19311142,1000,5,,0.9014285714,3535.345714,3493.5,7128,3
17,0,static,334,700,14.88379383,31296,64,,0.84,2524.99,303,7128,7
17,0,rolling,334,700,19.39013481,1000,10,,0.92,3845.071429,5697,7128,7
17,0,static,335,656,14.88379383,35824,65,,0.824695122,2572.167683,327,7128,0
17,0,rolling,335,656,18.69903874,1000,2,,0.8948170732,3627.73628,4135.5,7128,0
17,0,static,335,656,14.88379383,35124,65,,0.824695122,2572.167683,327,7128,1
17,0,rolling,335,656,17.80807018,1000,4,,0.8841463415,3422.410061,1667,7128,1
17,0,static,335,656,14.88379383,34464,65,,0.824695122,2572.167683,327,7128,3
17,0,rolling,335,656,17.76044473,1000,5,,0.8841463415,3410.182927,1616,7128,3
17,0,static,335,656,14.88379383,32034,65,,0.824695122,2572.167683,327,7128,7
17,0,rolling,335,656,18.77626848,1000,9,,0.8948170732,3644.582317,4226,7128,7
17,0,static,336,632,14.88379383,36480,66,,0.7958860759,2574.681962,301.5,7128,0
17,0,rolling,336,632,19.39777493,1000,2,,0.8955696203,3725.566456,4282,7128,0
17,0,static,336,632,14.88379383,35824,66,,0.7958860759,2574.681962,301.5,7128,1
17,0,rolling,336,632,18.69903874,1000,3,,0.8844936709,3577.43038,2087,7128,1
17,0,static,336,632,14.88379383,34782,66,,0.7958860759,2574.681962,301.5,7128,3
17,0,rolling,336,632,17.38910007,1000,6,,0.8575949367,3316.196203,1026,7128,3
17,0,static,336,632,14.88379383,32634,66,,0.7958860759,2574.681962,301.5,7128,7
17,0,rolling,336,632,20.07390404,1000,9,,0.9066455696,3880.625,5371.5,7128,7
17,0,static,337,552,14.88379383,37112,67,,0.8242753623,2469.802536,291.5,7128,0
17,0,rolling,337,552,19.49459094,1000,2,,0.9076086957,3724.311594,4854.5,7128,0
17,0,static,337,552,14.88379383,36480,67,,0.8242753623,2469.802536,291.5,7128,1
17,0,rolling,337,552,19.39777493,1000,3,,0.9076086957,3699.177536,4722.5,7128,1
17,0,static,337,552,14.88379383,35124,67,,0.8242753623,2469.802536,291.5,7128,3
17,0,rolling,337,552,17.80807018,1000,6,,0.902173913,3315.356884,1245,7128,3
17,0,static,337,552,14.88379383,33318,67,,0.8242753623,2469.802536,291.5,7128,7
17,0,rolling,337,552,18.4741168,1000,9,,0.902173913,3478.007246,1895.5,7128,7
17,0,static,338,496,14.88379383,37664,68,,0.7983870968,2522.917339,307,7128,0
17,0,rolling,338,496,19.77782154,1000,2,,0.9112903226,3858.054435,5428,7128,0
17,0,static,338,496,14.88379383,37112,68,,0.7983870968,2522.917339,307,7128,1
17,0,rolling,338,496,19.49459094,1000,3,,0.9052419355,3787.457661,5026,7128,1
17,0,static,338,496,14.88379383,35824,68,,0.7983870968,2522.917339,307,7128,3
17,0,rolling,338,496,18.69903874,1000,5,,0.8911290323,3606.280242,4206.5,7128,3
17,0,static,338,496,14.88379383,33958,68,,0.7983870968,2522.917339,307,7128,7
17,0,rolling,338,496,18.19311142,1000,9,,0.8850806452,3493.510081,2094,7128,7
17,0,static,339,328,14.88379383,38160,69,,0.8262195122,1944.307927,194,7128,0
17,0,rolling,339,328,18.59902287,1000,2,,0.8993902439,3078.89939,1107,7128,0
17,0,static,339,328,14.88379383,37664,69,,0.8262195122,1944.307927,194,7128,1
17,0,rolling,339,328,19.77782154,1000,3,,0.9207317073,3482.881098,2193.5,7128,1
17,0,static,339,328,14.88379383,36480,69,,0.8262195122,1944.307927,194,7128,3
17,0,rolling,339,328,19.39777493,1000,5,,0.9146341463,3356.695122,1717.5,7128,3
17,0,static,339,328,14.88379383,34464,69,,0.8262195122,1944.307927,194,7128,7
17,0,rolling,339,328,17.76044473,1000,9,,0.8780487805,2821.993902,793.5,7128,7
17,0,static,340,328,14.88379383,38488,70,,0.8048780488,2291.52439,163.5,7128,0
17,0,rolling,340,328,19.30199236,1000,3,,0.9085365854,3495.509146,1945.5,7128,0
17,0,static,340,328,14.88379383,38160,70,,0.8048780488,2291.52439,163.5,7128,1
17,0,rolling,340,328,18.59902287,1000,3,,0.9024390244,3264.307927,1332,7128,1
17,0,static,340,328,14.88379383,37112,70,,0.8048780488,2291.52439,163.5,7128,3
17,0,rolling,340,328,19.49459094,1000,5,,0.9115853659,3548.792683,2313.5,7128,3
17,0,static,340,328,14.88379383,34782,70,,0.8048780488,2291.52439,163.5,7128,7
17,0,rolling,340,328,17.38910007,1000,10,,0.8719512195,2902.22561,675,7128,7
17,0,static,341,576,14.88379383,38816,71,,0.8142361111,2510.987847,306.5,7128,0
17,0,rolling,341,576,18.97982454,1000,3,,0.8888888889,3638.114583,4338.5,7128,0
17,0,static,341,576,14.88379383,38488,71,,0.8142361111,2510.987847,306.5,7128,1
17,0,rolling,341,576,19.30199236,1000,4,,0.8993055556,3712.157986,4737,7128,1
17,0,static,341,576,14.88379383,37664,71,,0.8142361111,2510.987847,306.5,7128,3
17,0,rolling,341,576,19.77782154,1000,5,,0.90625,3814.277778,5437.5,7128,3
17,0,static,341,576,14.88379383,35124,71,,0.8142361111,2510.987847,306.5,7128,7
17,0,rolling,341,576,17.80807018,1000,10,,0.8680555556,3350.864583,1652,7128,7
17,0,static,342,636,14.88379383,39392,72,,0.8317610063,2500.504717,245,7128,0
17,0,rolling,342,636,19.18696982,1000,3,,0.8977987421,3601.974843,4027,7128,0
17,0,static,342,636,14.88379383,38816,72,,0.8317610063,2500.504717,245,7128,1
17,0,rolling,342,636,18.97982454,1000,4,,0.8946540881,3539.36478,2433.5,7128,1
17,0,static,342,636,14.88379383,38160,72,,0.8317610063,2500.504717,245,7128,3
17,0,rolling,342,636,18.59902287,1000,5,,0.8899371069,3434.13522,1725,7128,3
17,0,static,342,636,14.88379383,35824,72,,0.8317610063,2500.504717,245,7128,7
17,0,rolling,342,636,18.69903874,1000,9,,0.893081761,3461.078616,1810.5,7128,7
17,0,static,343,642,14.88379383,40028,73,,0.8130841121,2789.88162,590,7128,0
17,0,rolling,343,642,20.34692907,1000,2,,0.8971962617,4403.133956,6967.5,7128,0
17,0,static,343,642,14.88379383,39392,73,,0.8130841121,2789.88162,590,7128,1
17,0,rolling,343,642,19.18696982,1000,4,,0.8707165109,4116.342679,6421.5,7128,1
17,0,static,343,642,14.88379383,38488,73,,0.8130841121,2789.88162,590,7128,3
17,0,rolling,343,642,19.30199236,1000,6,,0.8738317757,4147.538941,6520.5,7128,3
17,0,static,343,642,14.88379383,36480,73,,0.8130841121,2789.88162,590,7128,7
17,0,rolling,343,642,19.39777493,1000,9,,0.8785046729,4176.459502,6593,7128,7
17,0,static,344,650,14.88379383,40670,74,,0.7907692308,2484.272308,186.5,7128,0
17,0,rolling,344,650,20.06521654,1000,2,,0.8753846154,3702.224615,4410.5,7128,0
17,0,static,344,650,14.88379383,40028,74,,0.7907692308,2484.272308,186.5,7128,1
17,0,rolling,344,650,20.34692907,1000,3,,0.8784615385,3779.381538,4830,7128,1
17,0,static,344,650,14.88379383,38816,74,,0.7907692308,2484.272308,186.5,7128,3
17,0,rolling,344,650,18.97982454,1000,6,,0.8630769231,3442.921538,1543.5,7128,3
17,0,static,344,650,14.88379383,37112,74,,0.7907692308,2484.272308,186.5,7128,7
17,0,rolling,344,650,19.49459094,1000,9,,0.8661538462,3566.435385,2294.5,7128,7
17,0,static,345,586,14.88379383,41320,75,,0.8412969283,2923.680887,458,7128,0
17,0,rolling,345,586,21.98911762,1000,2,,0.9146757679,4466.44198,7120,7128,0
17,0,static,345,586,14.88379383,40670,75,,0.8412969283,2923.680887,458,7128,1
17,0,rolling,345,586,20.06521654,1000,3,,0.8890784983,4059.935154,6885,7128,1
17,0,static,345,586,14.88379383,39392,75,,0.8412969283,2923.680887,458,7128,3
17,0,rolling,345,586,19.18696982,1000,6,,0.8873720137,3902.122867,6269.5,7128,3
17,0,static,345,586,14.88379383,37664,75,,0.8412969283,2923.680887,458,7128,7
17,0,rolling,345,586,19.77782154,1000,9,,0.8890784983,4007.658703,6744.5,7128,7
17,0,static,346,224,14.88379383,41906,76,,0.8169642857,1717.767857,98.5,7128,0
17,0,rolling,346,224,21.27283764,1000,2,,0.8973214286,3074.174107,986.5,7128,0
17,0,static,346,224,14.88379383,41320,76,,0.8169642857,1717.767857,98.5,7128,1
17,0,rolling,346,224,21.98911762,1000,3,,0.90625,3244.785714,1409,7128,1
17,0,static,346,224,14.88379383,40028,76,,0.8169642857,1717.767857,98.5,7128,3
17,0,rolling,346,224,20.34692907,1000,5,,0.8839285714,2823.008929,712,7128,3
17,0,static,346,224,14.88379383,38160,76,,0.8169642857,1717.767857,98.5,7128,7
17,0,rolling,346,224,18.59902287,1000,9,,0.8794642857,2393.933036,365,7128,7
17,0,static,347,306,14.88379383,42130,77,,0.8202614379,1940.562092,68,7128,0
17,0,rolling,347,306,20.90618801,1000,3,,0.9183006536,3127.568627,674,7128,0
17,0,static,347,306,14.88379383,41906,77,,0.8202614379,1940.562092,68,7128,1
17,0,rolling,347,306,21.27283764,1000,3,,0.9215686275,3190.326797,743.5,7128,1
17,0,static,347,306,14.88379383,40670,77,,0.8202614379,1940.562092,68,7128,3
17,0,rolling,347,306,20.06521654,1000,5,,0.9117647059,2936.333333,473.5,7128,3
17,0,static,347,306,14.88379383,38488,77,,0.8202614379,1940.562092,68,7128,7
17,0,rolling,347,306,19.30199236,1000,10,,0.9052287582,2736.689542,343.5,7128,7
17,0,static,348,714,14.88379383,42436,78,,0.81232493,2405.488796,172.5,7128,0
17,0,rolling,348,714,20.48925805,1000,3,,0.9047619048,3723.560224,4455,7128,0
17,0,static,348,714,14.88379383,42130,78,,0.81232493,2405.488796,172.5,7128,1
17,0,rolling,348,714,20.90618801,1000,4,,0.9089635854,3818.915966,4972.5,7128,1
17,0,static,348,714,14.88379383,41320,78,,0.81232493,2405.488796,172.5,7128,3
17,0,rolling,348,714,21.98911762,1000,5,,0.9257703081,4056.336134,6344,7128,3
17,0,static,348,714,14.88379383,38816,78,,0.81232493,2405.488796,172.5,7128,7
17,0,rolling,348,714,18.97982454,1000,10,,0.8879551821,3356.708683,1391,7128,7
17,0,static,349,600,14.88379383,43150,79,,0.77,2312.733333,169,7128,0
17,0,rolling,349,600,20.00189304,1000,2,,0.8616666667,3480.938333,2030.5,7128,0
17,0,static,349,600,14.88379383,42436,79,,0.77,2312.733333,169,7128,1
17,0,rolling,349,600,20.48925805,1000,4,,0.8716666667,3585.345,4091.5,7128,1
17,0,static,349,600,14.88379383,41906,79,,0.77,2312.733333,169,7128,3
17,0,rolling,349,600,21.27283764,1000,5,,0.8883333333,3743.073333,5140.5,7128,3
17,0,static,349,600,14.88379383,39392,79,,0.77,2312.733333,169,7128,7
17,0,rolling,349,600,19.18696982,1000,10,,0.85,3285.723333,1430,7128,7
17,0,static,350,656,14.88379383,43750,80,,0.7774390244,1982.166159,121.5,7128,0
17,0,rolling,350,656,22.03433466,1000,2,,0.9161585366,3557.027439,3791,7128,0
17,0,static,350,656,14.88379383,43150,80,,0.7774390244,1982.166159,121.5,7128,1
17,0,rolling,350,656,20.00189304,1000,3,,0.875,3045.454268,1036.5,7128,1
17,0,static,350,656,14.88379383,42130,80,,0.7774390244,1982.166159,121.5,7128,3
17,0,rolling,350,656,20.90618801,1000,6,,0.9024390244,3270.573171,1514,7128,3
17,0,static,350,656,14.88379383,40028,80,,0.7774390244,1982.166159,121.5,7128,7
17,0,rolling,350,656,20.34692907,1000,9,,0.8917682927,3131.797256,1198,7128,7
17,0,static,351,522,14.88379383,44406,81,,0.7528735632,1992.128352,101.5,7128,0
17,0,rolling,351,522,21.24725342,1000,2,,0.8869731801,3335.613027,1500,7128,0
17,0,static,351,522,14.88379383,43750,81,,0.7528735632,1992.128352,101.5,7128,1
17,0,rolling,351,522,22.03433466,1000,3,,0.8946360153,3507.404215,2097,7128,1
17,0,static,351,522,14.88379383,42436,81,,0.7528735632,1992.128352,101.5,7128,3
17,0,rolling,351,522,20.48925805,1000,6,,0.8716475096,3187.01341,1094,7128,3
17,0,static,351,522,14.88379383,40670,81,,0.7528735632,1992.128352,101.5,7128,7
17,0,rolling,351,522,20.06521654,1000,9,,0.8659003831,3107.616858,904.5,7128,7
17,0,static,352,462,14.88379383,44928,82,,0.7424242424,2007.385281,156,7128,0
17,0,rolling,352,462,21.71980987,1000,2,,0.8874458874,3723.255411,4964,7128,0
17,0,static,352,462,14.88379383,44406,82,,0.7424242424,2007.385281,156,7128,1
17,0,rolling,352,462,21.24725342,1000,3,,0.8852813853,3616.699134,4309,7128,1
17,0,static,352,462,14.88379383,43150,82,,0.7424242424,2007.385281,156,7128,3
17,0,rolling,352,462,20.00189304,1000,5,,0.8571428571,3317.878788,1764.5,7128,3
17,0,static,352,462,14.88379383,41320,82,,0.7424242424,2007.385281,156,7128,7
17,0,rolling,352,462,21.98911762,1000,9,,0.8939393939,3777.270563,5483,7128,7
17,0,static,353,242,14.88379383,45390,83,,0.7107438017,1971.884298,81.5,7128,0
17,0,rolling,353,242,22.92491913,1000,3,,0.8760330579,3583.061983,1418,7128,0
17,0,static,353,242,14.88379383,44928,83,,0.7107438017,1971.884298,81.5,7128,1
17,0,rolling,353,242,21.71980987,1000,3,,0.8553719008,3412.979339,815.5,7128,1
17,0,static,353,242,14.88379383,43750,83,,0.7107438017,1971.884298,81.5,7128,3
17,0,rolling,353,242,22.03433466,1000,5,,0.8595041322,3459.355372,928,7128,3
17,0,static,353,242,14.88379383,41906,83,,0.7107438017,1971.884298,81.5,7128,7
17,0,rolling,353,242,21.27283764,1000,9,,0.8512396694,3335.128099,711,7128,7
17,0,static,354,238,14.88379383,45632,84,,0.7731092437,2114.348739,130,7128,0
17,0,rolling,354,238,23.086088,1000,3,,0.9075630252,4086.920168,6018.5,7128,0
17,0,static,354,238,14.88379383,45390,84,,0.7731092437,2114.348739,130,7128,1
17,0,rolling,354,238,22.92491913,1000,4,,0.9075630252,4044.344538,5884,7128,1
17,0,static,354,238,14.88379383,44406,84,,0.7731092437,2114.348739,130,7128,3
17,0,rolling,354,238,21.24725342,1000,5,,0.8823529412,3681.928571,4050.5,7128,3
17,0,static,354,238,14.88379383,42130,84,,0.7731092437,2114.348739,130,7128,7
17,0,rolling,354,238,20.90618801,1000,10,,0.8781512605,3599.785714,2940,7128,7
17,0,static,355,578,14.88379383,45870,85,,0.7214532872,2365.043253,142,7128,0
17,0,rolling,355,578,23.41303396,1000,4,,0.8996539792,4185.394464,6825.5,7128,0
17,0,static,355,578,14.88379383,45632,85,,0.7214532872,2365.043253,142,7128,1
17,0,rolling,355,578,23.086088,1000,4,,0.892733564,4120.245675,6710.5,7128,1
17,0,static,355,578,14.88379383,44928,85,,0.7214532872,2365.043253,142,7128,3
17,0,rolling,355,578,21.71980987,1000,5,,0.8633217993,3832.486159,5333.5,7128,3
17,0,static,355,578,14.88379383,42436,85,,0.7214532872,2365.043253,142,7128,7
17,0,rolling,355,578,20.48925805,1000,10,,0.8373702422,3544.693772,2536,7128,7
17,0,static,356,548,14.88379383,46448,86,,0.7664233577,2361.330292,136,7128,0
17,0,rolling,356,548,23.46904063,1000,3,,0.8996350365,4077.341241,6516.5,7128,0
17,0,static,356,548,14.88379383,45870,86,,0.7664233577,2361.330292,136,7128,1
17,0,rolling,356,548,23.41303396,1000,5,,0.897810219,4066.934307,6487.5,7128,1
17,0,static,356,548,14.88379383,45390,86,,0.7664233577,2361.330292,136,7128,3
17,0,rolling,356,548,22.92491913,1000,6,,0.8905109489,3976.173358,6146.5,7128,3
17,0,static,356,548,14.88379383,43150,86,,0.7664233577,2361.330292,136,7128,7
17,0,rolling,356,548,20.00189304,1000,9,,0.852189781,3322.078467,1391.5,7128,7
17,0,static,357,406,14.88379383,46996,87,,0.7586206897,1571.034483,110,7128,0
17,0,rolling,357,406,23.53157616,1000,2,,0.9162561576,3904.504926,5720,7128,0
17,0,static,357,406,14.88379383,46448,87,,0.7586206897,1571.034483,110,7128,1
17,0,rolling,357,406,23.46904063,1000,4,,0.9162561576,3893.394089,5643,7128,1
17,0,static,357,406,14.88379383,45632,87,,0.7586206897,1571.034483,110,7128,3
17,0,rolling,357,406,23.086088,1000,6,,0.9137931034,3821.842365,5130.5,7128,3
17,0,static,357,406,14.88379383,43750,87,,0.7586206897,1571.034483,110,7128,7
17,0,rolling,357,406,22.03433466,1000,9,,0.9088669951,3524.953202,2890,7128,7
17,0,static,358,300,14.88379383,47402,88,,0.7966666667,1596.613333,89,7128,0
17,0,rolling,358,300,23.04834747,1000,3,,0.8966666667,3366.243333,1636,7128,0
17,0,static,358,300,14.88379383,46996,88,,0.7966666667,1596.613333,89,7128,1
17,0,rolling,358,300,23.53157616,1000,3,,0.9133333333,3489.863333,2085.5,7128,1
17,0,static,358,300,14.88379383,45870,88,,0.7966666667,1596.613333,89,7128,3
17,0,rolling,358,300,23.41303396,1000,7,,0.9133333333,3461.743333,2009.5,7128,3
17,0,static,358,300,14.88379383,44406,88,,0.7966666667,1596.613333,89,7128,7
17,0,rolling,358,300,21.24725342,1000,9,,0.8866666667,2946.656667,770.5,7128,7
17,0,static,359,330,14.88379383,47702,89,,0.8181818182,2635.848485,348.5,7128,0
17,0,rolling,359,330,23.05772831,1000,3,,0.9606060606,4571.675758,7122,7128,0
17,0,static,359,330,14.88379383,47402,89,,0.8181818182,2635.848485,348.5,7128,1
17,0,rolling,359,330,23.04834747,1000,4,,0.9606060606,4570.478788,7121.5,7128,1
17,0,static,359,330,14.88379383,46448,89,,0.8181818182,2635.848485,348.5,7128,3
17,0,rolling,359,330,23.46904063,1000,6,,0.9606060606,4628.348485,7126,7128,3
17,0,static,359,330,14.88379383,44928,89,,0.8181818182,2635.848485,348.5,7128,7
17,0,rolling,359,330,21.71980987,1000,9,,0.9454545455,4369.021212,7095,7128,7
17,0,static,360,228,14.88379383,48032,90,,0.7850877193,1816.837719,90.5,7128,0
17,0,rolling,360,228,20.31118393,1000,3,,0.899122807,2964.276316,723,7128,0
17,0,static,360,228,14.88379383,47702,90,,0.7850877193,1816.837719,90.5,7128,1
17,0,rolling,360,228,23.05772831,1000,4,,0.9342105263,3704.54386,4323,7128,1
17,0,static,360,228,14.88379383,46996,90,,0.7850877193,1816.837719,90.5,7128,3
17,0,rolling,360,228,23.53157616,1000,5,,0.9429824561,3822.539474,4980.5,7128,3
17,0,static,360,228,14.88379383,45390,90,,0.7850877193,1816.837719,90.5,7128,7
17,0,rolling,360,228,22.92491913,1000,10,,0.9342105263,3669.614035,4214,7128,7
17,0,static,361,246,14.88379383,48260,91,,0.7764227642,1720.813008,60,7128,0
17,0,rolling,361,246,21.33926868,1000,4,,0.8943089431,3118.422764,715.5,7128,0
17,0,static,361,246,14.88379383,48032,91,,0.7764227642,1720.813008,60,7128,1
17,0,rolling,361,246,20.31118393,1000,4,,0.8902439024,2836.630081,473.5,7128,1
17,0,static,361,246,14.88379383,47402,91,,0.7764227642,1720.813008,60,7128,3
17,0,rolling,361,246,23.04834747,1000,6,,0.9105691057,3429.182927,1267.5,7128,3
17,0,static,361,246,14.88379383,45632,91,,0.7764227642,1720.813008,60,7128,7
17,0,rolling,361,246,23.086088,1000,10,,0.9105691057,3436.150407,1300,7128,7
17,0,static,362,620,14.88379383,48506,92,,0.7661290323,1628.601613,67,7128,0
17,0,rolling,362,620,20.01840973,1000,4,,0.8548387097,2698.41129,296,7128,0
17,0,static,362,620,14.88379383,48260,92,,0.7661290323,1628.601613,67,7128,1
17,0,rolling,362,620,21.33926868,1000,5,,0.8741935484,3001.264516,601.5,7128,1
17,0,static,362,620,14.88379383,47702,92,,0.7661290323,1628.601613,67,7128,3
17,0,rolling,362,620,23.05772831,1000,6,,0.8919354839,3388.190323,1910,7128,3
17,0,static,362,620,14.88379383,45870,92,,0.7661290323,1628.601613,67,7128,7
17,0,rolling,362,620,23.41303396,1000,11,,0.8919354839,3456.904839,2185.5,7128,7
17,0,static,363,386,14.88379383,49126,93,,0.8056994819,1861.419689,64.5,7128,0
17,0,rolling,363,386,22.88402939,1000,3,,0.9170984456,3403.334197,1757.5,7128,0
17,0,static,363,386,14.88379383,48506,93,,0.8056994819,1861.419689,64.5,7128,1
17,0,rolling,363,386,20.01840973,1000,5,,0.878238342,2809.406736,438.5,7128,1
17,0,static,363,386,14.88379383,48032,93,,0.8056994819,1861.419689,64.5,7128,3
